item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
67,"“You know we don’t really need a song.”
“True,” Jenna said, “but I want one. I think we deserve one after all this, don’t you? And anyway, it’s supposed to make the wood burn longer.”
“But why do I have to",sing,-0.7170219421386719,-5.779544830322266,8.527757017873228e-05,0.6430635149712647,0.0,0.526060606060606,1.900709197935356e-08,allenai/OLMo-7B,step211000-tokens933B,False
68,"He shook his head, took a step back and held his hands up as he tried to smile without losing a cigarette.
“Yes you can,” Julia said in a reassuring voice. “I’ve already focused on my friend. You just have to click the shutter, on top, here.”
He nodded sheepishly, through his cigarette away and took the",camera,-1.2270116806030273,-5.024940490722656,6.806883902754635e-05,0.6568570835302989,0.0,0.493045304530453,1.8740297616749697e-07,allenai/OLMo-7B,step211000-tokens933B,False
69,Prince of Alasia begins on the night of the Invasion and describes what happens to twelve-year-old Prince Jaymin after he is forced to flee for his life. In the Enemy’s Service features a young girl and tells the story of those who were not able to escape from the Alasian palace when the enemy invaded. Prince of Malorn begins several months earlier and focuses on the Malornian perspective of the events leading up to the,Invasion,-1.4688339233398438,-5.676201820373535,0.00010851163096958771,0.6983996732195465,0.0,0.34737473747374736,0.00039859227756862615,allenai/OLMo-7B,step211000-tokens933B,False
70,"Even as he settled back into the cushions of the swing, though, he heard a soft voice: ""Mateo.""

Nadia looked so beautiful. She wore a soft white dress that outlined every inch of her, and her black hair gleamed in the moonlight. But nothing was as incredible as her eyes as she drank him in. Mateo felt like he could hardly speak. Yet he managed to whisper,","""Nadia",-1.5251216888427734,-5.103877067565918,4.5310225686989725e-05,0.6341147335993708,0.0,0.28429642964296425,0.004148775015871352,allenai/OLMo-7B,step211000-tokens933B,False
71,"Lamla touched his shoulder again.
‘Come away, Kandrigi. You will blind yourself.’
Kandrigi remained glued to the tube. Lamla called Ma-Tin, who took his time about looking around – he was gazing down on the Ka, his assistants on either side of him. He spoke to one, and he reluctantly left his post and came across and helped Lamla pull Kandrigi away from the",tube,-1.4361181259155273,-6.321104049682617,8.88632275746204e-05,0.6875800458802973,0.0,0.353063306330633,0.00031456039946093034,allenai/OLMo-7B,step211000-tokens933B,False
72,"""Of the two of them, who has the strongest appeal?"" he asked.

""Leanne,"" I said. ""Not that I don't like Winter,"" I added quickly, remembering they were cousins.

""What's the name of the third woman again?""

""Macy Roth."" I had no connection with her at all, no way of casually running into her as I had with",Leanne,-2.15126895904541,-3.10646915435791,4.981713573215529e-05,0.720554171140433,0.0,0.2199339933993399,0.02790034713988961,allenai/OLMo-7B,step211000-tokens933B,False
73,"My wife refused to allow me to come to Hong Kong when the plague was at its height and–”
“Your wife, Johanne? You are married at last?”
Johanne grinned. “Well, when a man gets to my age, he starts to need a few home comforts. After my dear mother passed away ten years ago now, I became",lonely,-4.771125793457031,-8.252547264099121,6.49633293505758e-05,0.6702394042507548,0.0,0.20907290729072908,0.036836331715608656,allenai/OLMo-7B,step211000-tokens933B,False
74,"And I could ignore the feeling of being owned ... it was a loose ball and chain and I was heady with the power, the attention, the money. Until I met Camille.""

He took a deep breath, still not daring to look at Regan. ""I knew that Alcroft, who was known as Mr. Tradd in those days, was interested in",Camille,-3.247835159301758,-4.360759735107422,7.628796447534114e-05,0.7248590375750652,0.0,0.36678067806780673,0.00017446368736792506,allenai/OLMo-7B,step211000-tokens933B,False
75,"There was no cover if someone was guarding the beach.  All remained quiet except for the sound of the breakers and smell of decaying seaweed.
No words were spoken as one of the SEALS opened the sled and Peter began stripping out of his dive gear and into civilian clothes. Just as quickly, the SEALS stowed his gear back in the",sled,-0.1394805908203125,-5.335147857666016,9.728947043186054e-05,0.6640855154760802,0.0,0.1799219921992199,0.07325361511519132,allenai/OLMo-7B,step211000-tokens933B,False
76,"All at once she understood why this whole day she'd felt even more consumed by Daniel than usual, and also even more conflicted about Cam. She'd dreamed about them both last night.

She'd been wandering through a dusty fog, someone holding her hand. She'd turned, thinking it would be",Daniel,-0.48456764221191406,-2.516852378845215,4.0951224946184084e-05,0.793074103700511,0.0,0.413045304530453,1.9473611911462552e-05,allenai/OLMo-7B,step211000-tokens933B,False
77,"he yelled, throwing the barrel onto the bench top as Frobisher continued to shake her head furiously, her eyes wide with horror.
Peterson released the gag and, as Frobisher coughed and spluttered, he undid her wrists and legs.
“Wally!” screamed Frobisher. “Wipe your hand on that towel! Now! Before it soaks into your wounds.”
Peterson frowned at her and picked up the",towel,-0.6465187072753906,-7.255295276641846,0.00010043661313829944,0.6660929709017931,0.0,0.25550555055505547,0.010297725827502071,allenai/OLMo-7B,step211000-tokens933B,False
78,"“Aye.”
“And what are you looking at?”
“Molly. She’s a bee but she’s dead.”
“Well, that is very sad. May I look as well?”
“Aye.” Shelly extended the glass to her.
To Miss Currivard’s great credit, she too sank to her knees, took the glass and examined the",bee,-3.3339996337890625,-6.686506271362305,7.84431686042808e-05,0.6207555722524849,0.0,0.26901890189018896,0.006800643739253775,allenai/OLMo-7B,step211000-tokens933B,False
79,"He does not ask for money or even any help, and his uncle does not offer. Brian wasn't expecting him to. He knows this is something he has to go through alone to prove something to himself. And to his uncle.

His uncle nods. There's a glimmer of respect in his eyes. Respect Brian doesn't often see.

""Good luck in clearing your name,",Brian,-1.148477554321289,-3.2149667739868164,5.7023775298148394e-05,0.7965784603668341,0.0,0.16070807080708066,0.11020411221850293,allenai/OLMo-7B,step211000-tokens933B,False
80,"""I realize it's probably not a good idea to have this conversation over the phone.""

""We'll talk later,"" she said, but Chase was afraid that might be too late.

""I didn't want this misunderstanding to ruin what we have.""

""And what do we have,",Chase,-2.044438362121582,-5.818243980407715,7.482295040972531e-05,0.6857203947649171,0.0,0.23959195919591958,0.016355834941635478,allenai/OLMo-7B,step211000-tokens933B,False
81,"After a few seconds, I see my mother come into my view, falling to her knees beside the person just sitting up. It's my father. I squeeze my eyes shut over my tears when I see him wrap one arm around her shoulders and lean into her.

But then an even more painful realization slices through me. Jake went back in.

To get Shane.

He's risking his life for a man like",Shane,-1.4158134460449219,-4.169857978820801,0.00010034802107838914,0.7692540289906294,0.0,0.20618061806180615,0.039585095349084755,allenai/OLMo-7B,step211000-tokens933B,False
82,"she asked him.

""They will not let me continue matching the nibbler pups with their parents. They say it is too dangerous. That all of the nibblers must be brought to the palace now,"" said Hazard.

""They will be safer here,"" said Luxa.

""Yes, now that the diggers can be heard tunneling toward the arena,"" said",Hazard,-0.9861373901367188,-3.2941884994506836,4.434328729985282e-05,0.6248424387936852,0.0,0.5837143714371437,1.8421528256649205e-10,allenai/OLMo-7B,step211000-tokens933B,False
83,"Her brother would probably rip my eyeballs out and shove them down my throat if he knew. Something told me he wouldn't find out. That she wouldn't tell anyone. Not that she could keep a secret.

She was so free with words, always saying what was on her mind, whether it was appropriate or not. I especially loved it when it wasn't",appropriate,-0.7394123077392578,-4.844461441040039,8.348260598722845e-05,0.7093348166638564,0.0,0.45950195019501944,1.5167592864469805e-06,allenai/OLMo-7B,step211000-tokens933B,False
84,"It didn't stop me from wishing I could be as impervious to it as my companions, though. Vampires and ghouls might not like the cold, but I was the only one whose teeth were chattering.

""All right, luv?""

Bones asked it while not taking his gaze off the trees in front of him. We were dead center in front of the house, and hopefully that wasn't",prophetic,-12.05335807800293,-15.159299850463867,7.651462510693818e-05,0.6601088072883708,0.0,0.4784398439843983,4.787434445510486e-07,allenai/OLMo-7B,step211000-tokens933B,False
85,"Dad's trashed your room, but they haven't found any drugs yet. And they didn't find any in your locker, and I'm guessing they didn't find any in the car, or I would've heard about it. So right now, it's all okay.""

""I'm telling you, there aren't any",drugs,-0.20667266845703125,-4.131278038024902,8.176198753062636e-05,0.6955297547503655,0.0,0.13975397539753975,0.1655072732632639,allenai/OLMo-7B,step211000-tokens933B,False
86,"Ella moved in front of him and, after a quick glance up the road, sprinted through the gate and onto the lawn, avoiding the gravel pathway and heading towards the house. They ran under the windows along the side of the building until they came to the back porch. Ella chanced a look around the corner at the kitchen door.
The door is open, I don't hear anything though.
Oisin answered instantly. Either do I, we must move, they're",close,-3.867802619934082,-7.5993452072143555,8.384919783566147e-05,0.6170330679533326,0.0,0.39957995799579954,3.813625006665722e-05,allenai/OLMo-7B,step211000-tokens933B,False
87,"“Ah, it’s called reading.  Ever try it?” Amber snickered.
On Thursday afternoon, Amber got a call from Peggy.  “Hey Amber.  I’m about ten minutes away.  Do you guys want to meet me in the parking lot?”  Darren and Amber didn’t have a car so they had made plans to ride with",Peggy,-0.9515695571899414,-4.052275657653809,5.9489248087629676e-05,0.7193904637853268,0.0,0.3984038403840383,4.038701016042683e-05,allenai/OLMo-7B,step211000-tokens933B,False
88,"Gran said a short blessing and everyone dug in. I couldn't help but notice the apprising looks she was giving Cole and I. Was Gran trying to set me up with Cole? No. She couldn't be. She loved Sam, and I knew it. I saw it in her aura. Yet, there was love in her aura too every time she looked at",Cole,-1.1742229461669922,-3.263824462890625,7.035477028694004e-05,0.7114502119984103,0.0,0.28577257725772576,0.003949616437355362,allenai/OLMo-7B,step211000-tokens933B,False
89,"My focus wasn't as ironclad as I'd always believed.

Let's just say I'm going to need another Guinness the instant I step foot on U.S. soil again.

Poor Henry. The days where his infectious smile and shrug could fix just about any problem were over ... and what was I doing thinking Poor Henry? If that wasn't the last time I put those two words together, I would wrap a rubber band around my wrist and snap it each time I even thought about pairing Henry's name with the word",poor,-4.0305070877075195,-5.055006980895996,6.139298056950793e-05,0.8620919555630376,0.0,0.31789978997899787,0.0012682383701544198,allenai/OLMo-7B,step211000-tokens933B,False
