good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Rachelle had bought that chair.,Rachelle had bought that chairs.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,145,93,paired,-36.33583450317383,-44.28234100341797,True,-2.2281551361083984,-3.3681516647338867,-2.2555789947509766,-3.394436836242676,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Actors reference that displeased doctor.,Actors reference that displeased doctors.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,419,94,paired,-54.44401168823242,-52.0361442565918,False,-1.5528831481933594,-2.325206756591797,-1.6016082763671875,-2.3835983276367188,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Becky had fixed this hard foot.,Becky had fixed this hard feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,21,95,paired,-38.70468521118164,-41.55436706542969,True,-2.1049022674560547,-3.0805320739746094,-2.0782222747802734,-3.04150390625,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Douglas hadn't fired these men.,Douglas hadn't fired this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,657,96,paired,-31.990026473999023,-37.612091064453125,True,-2.462556838989258,-3.0916500091552734,-2.4726696014404297,-3.004169464111328,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some museums forget that good analysis.,Some museums forget those good analysis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,150,97,paired,-49.47706604003906,-54.45164489746094,True,-2.319639205932617,-3.095928192138672,-2.2457408905029297,-3.0623626708984375,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Sheila hasn't arrived at those restaurants.,Sheila hasn't arrived at that restaurants.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,369,98,paired,-44.20170211791992,-46.338157653808594,True,-2.3957557678222656,-2.981100082397461,-2.312196731567383,-2.883991241455078,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Chad isn't investigating this senator.,Chad isn't investigating this senators.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,452,99,paired,-43.43165588378906,-46.9755859375,True,-2.312795639038086,-3.2626285552978516,-2.320819854736328,-3.2341175079345703,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some man broke this tooth.,Some man broke these tooth.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,120,100,paired,-33.008514404296875,-38.23814392089844,True,-2.11376953125,-2.911367416381836,-2.0968971252441406,-2.9113502502441406,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Water annoys a few displeased girls and this chair annoys a lot.,Water annoys a few girls and this chair annoys a lot displeased.,syntax,ellipsis,ellipsis_n_bar_1,500,101,paired,-79.65933227539062,-82.519287109375,True,-2.050142288208008,-2.5715599060058594,-1.9754486083984375,-2.499441146850586,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Alan is questioning one bad colleague and Naomi's oncologists aren't questioning four.,Alan is questioning one colleague and Naomi's oncologists aren't questioning four bad.,syntax,ellipsis,ellipsis_n_bar_1,391,102,paired,-96.2310791015625,-103.67398071289062,True,-2.7906017303466797,-3.2531280517578125,-2.751087188720703,-3.1789321899414062,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Gerald thinks about a few organizations and Bethany's French teacher thinks about a lot bad organizations.,Gerald thinks about a few good organizations and Bethany's French teacher thinks about a lot bad.,syntax,ellipsis,ellipsis_n_bar_2,395,103,paired,-106.29170227050781,-103.805908203125,False,-2.5926456451416016,-3.3372440338134766,-2.5110015869140625,-3.275938034057617,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Julia examined two lost ex-boyfriends and Timothy examined three.,Julia examined two ex-boyfriends and Timothy examined three lost.,syntax,ellipsis,ellipsis_n_bar_1,790,104,paired,-73.21437072753906,-80.01903533935547,True,-1.6650066375732422,-2.122255325317383,-1.6003761291503906,-2.0009021759033203,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Candice would cure one unconvinced child and Rachel would cure few.,Candice would cure one child and Rachel would cure few unconvinced.,syntax,ellipsis,ellipsis_n_bar_1,369,105,paired,-80.83747863769531,-76.79612731933594,False,-1.9141769409179688,-2.526515007019043,-1.9840221405029297,-2.6355667114257812,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Matt is ascending three steps and Rachelle is ascending more gray steps.,Matt is ascending three exposed steps and Rachelle is ascending more gray.,syntax,ellipsis,ellipsis_n_bar_2,153,106,paired,-72.62910461425781,-87.20649719238281,True,-2.2884902954101562,-2.9487438201904297,-2.141542434692383,-2.8449277877807617,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
This teenager ascends one ladder and Frank's daughter ascends more hard ladder.,This teenager ascends one smooth ladder and Frank's daughter ascends more hard.,syntax,ellipsis,ellipsis_n_bar_2,538,107,paired,-90.96185302734375,-94.6404800415039,True,-2.107196807861328,-3.014817237854004,-2.082122802734375,-3.0338878631591797,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Katherine explored four grocery stores and Carrie's ex-wives explored five purple grocery stores.,Katherine explored four smooth grocery stores and Carrie's ex-wives explored five purple.,syntax,ellipsis,ellipsis_n_bar_2,485,108,paired,-103.97868347167969,-118.04901123046875,True,-2.029428482055664,-2.781686782836914,-1.986114501953125,-2.8311195373535156,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Robert's daughters love one child and most companies love several old child.,Robert's daughters love one out in the open child and most companies love several old.,syntax,ellipsis,ellipsis_n_bar_2,832,109,paired,-85.94332122802734,-101.78205871582031,True,-2.2656936645507812,-2.8917922973632812,-2.2785873413085938,-2.9669532775878906,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Connie hadn't bothered many nieces and Jodi hadn't bothered few small nieces.,Connie hadn't bothered many old nieces and Jodi hadn't bothered few small.,syntax,ellipsis,ellipsis_n_bar_2,163,110,paired,-85.46379089355469,-93.95377349853516,True,-2.246980667114258,-3.230419158935547,-2.263011932373047,-3.0875396728515625,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Brian talks to one grandson of and some person's grandfather talks to a lot serious grandson of.,Brian talks to one unsure grandson of and some person's grandfather talks to a lot serious.,syntax,ellipsis,ellipsis_n_bar_2,737,111,paired,-107.71959686279297,-113.53297424316406,True,-1.8408756256103516,-2.435213088989258,-1.796487808227539,-2.4316625595092773,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Mary's father had one river and Gina had four rough river.,Mary's father had one smooth river and Gina had four rough.,syntax,ellipsis,ellipsis_n_bar_2,455,112,paired,-71.54386901855469,-69.9353256225586,False,-1.7665748596191406,-2.459209442138672,-1.776031494140625,-2.4997406005859375,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Randolf's partner talks to three actors and Jane talks to at least as many exposed actors.,Randolf's partner talks to three bad actors and Jane talks to at least as many exposed.,syntax,ellipsis,ellipsis_n_bar_2,764,113,paired,-104.97590637207031,-105.03828430175781,True,-2.5941619873046875,-3.3931941986083984,-2.595569610595703,-3.413332939147949,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Sara walks through several yellow restaurants and Tina walks through a few.,Sara walks through several restaurants and Tina walks through a few yellow.,syntax,ellipsis,ellipsis_n_bar_1,941,114,paired,-75.55628204345703,-78.99986267089844,True,-1.8076019287109375,-2.3838682174682617,-1.7569999694824219,-2.3247251510620117,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Larry talked to five dermatologists and Rose talked to four displeased dermatologists.,Larry talked to five small dermatologists and Rose talked to four displeased.,syntax,ellipsis,ellipsis_n_bar_2,1,115,paired,-69.08452606201172,-83.81207275390625,True,-2.451780319213867,-2.975330352783203,-2.474224090576172,-3.049631118774414,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Russell cleans one yellow rug and every girl cleans a few.,Russell cleans one rug and every girl cleans a few yellow.,syntax,ellipsis,ellipsis_n_bar_1,474,116,paired,-71.24384307861328,-78.60686492919922,True,-2.3160953521728516,-2.595123291015625,-2.2621536254882812,-2.521696090698242,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The Lutherans' classmates remember three content sisters of and Caroline's ex-girlfriends remember at least as many.,The Lutherans' classmates remember three sisters of and Caroline's ex-girlfriends remember at least as many content.,syntax,ellipsis,ellipsis_n_bar_1,341,117,paired,-131.30055236816406,-130.8914794921875,False,-2.0737228393554688,-2.8190650939941406,-1.8492431640625,-2.562713623046875,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Kevin's associate worked with one patient and Lissa worked with more uncertain patient.,Kevin's associate worked with one young patient and Lissa worked with more uncertain.,syntax,ellipsis,ellipsis_n_bar_2,600,118,paired,-85.4209213256836,-89.18659210205078,True,-2.1236572265625,-2.8998899459838867,-2.139627456665039,-2.9349241256713867,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
George is going to one purple mall and Katherine is going to five.,George is going to one mall and Katherine is going to five purple.,syntax,ellipsis,ellipsis_n_bar_1,131,119,paired,-60.66767883300781,-67.59408569335938,True,-2.241485595703125,-2.8496341705322266,-2.2532100677490234,-2.8276538848876953,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Tracy impressed three classmates and the bank impressed almost as many delighted classmates.,Tracy impressed three upset classmates and the bank impressed almost as many delighted.,syntax,ellipsis,ellipsis_n_bar_2,483,120,paired,-97.35786437988281,-105.22924041748047,True,-1.959136962890625,-2.4717636108398438,-1.9436378479003906,-2.4392032623291016,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Dana hadn't worn one sock and Cheryl hadn't worn five important sock.,Dana hadn't worn one good sock and Cheryl hadn't worn five important.,syntax,ellipsis,ellipsis_n_bar_2,949,121,paired,-90.51593780517578,-89.018310546875,False,-2.3486404418945312,-3.000120162963867,-2.4217281341552734,-3.00394344329834,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The waitresses discover several contractors and teenagers discover a few determined contractors.,The waitresses discover several big contractors and teenagers discover a few determined.,syntax,ellipsis,ellipsis_n_bar_2,809,122,paired,-84.2892837524414,-93.31808471679688,True,-1.9249019622802734,-2.6541099548339844,-1.875661849975586,-2.5988426208496094,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Stacey's piano teacher will hate a few bad essays and George's boyfriend will hate a lot.,Stacey's piano teacher will hate a few essays and George's boyfriend will hate a lot bad.,syntax,ellipsis,ellipsis_n_bar_1,800,123,paired,-97.517578125,-103.59654235839844,True,-2.794675827026367,-3.1386890411376953,-2.7059268951416016,-3.029468536376953,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Veronica's plumbers sound like one doctor and many girls sound like several old doctor.,Veronica's plumbers sound like one lucky doctor and many girls sound like several old.,syntax,ellipsis,ellipsis_n_bar_2,124,124,paired,-101.95022583007812,-105.02881622314453,True,-2.2886428833007812,-2.9380483627319336,-2.1730079650878906,-2.8644981384277344,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
These sisters of Bradley shocks four big mothers and these girls' dermatologists shocks five.,These sisters of Bradley shocks four mothers and these girls' dermatologists shocks five big.,syntax,ellipsis,ellipsis_n_bar_1,29,125,paired,-121.792236328125,-126.9481201171875,True,-2.3922901153564453,-3.327887535095215,-2.398691177368164,-3.2872438430786133,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Sara broke one cheap carriage and Kendra's classmate broke two.,Sara broke one carriage and Kendra's classmate broke two cheap.,syntax,ellipsis,ellipsis_n_bar_1,919,126,paired,-84.35623168945312,-92.17794799804688,True,-1.7119140625,-2.314586639404297,-1.6779022216796875,-2.2815990447998047,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The Clintons reference four grandfathers and Karla's dentists reference five young grandfathers.,The Clintons reference four concealed grandfathers and Karla's dentists reference five young.,syntax,ellipsis,ellipsis_n_bar_2,396,127,paired,-106.31344604492188,-118.92903137207031,True,-2.4778099060058594,-3.334343910217285,-2.3087997436523438,-3.229511260986328,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The Impressionists work with three women and these dancers work with at least as many good women.,The Impressionists work with three small women and these dancers work with at least as many good.,syntax,ellipsis,ellipsis_n_bar_2,871,128,paired,-93.63481140136719,-100.91728210449219,True,-2.2964725494384766,-2.8976974487304688,-2.234943389892578,-2.8543262481689453,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some grandsons of Maria are annoying few confident plumbers and all commentaries about politics are annoying many.,Some grandsons of Maria are annoying few plumbers and all commentaries about politics are annoying many confident.,syntax,ellipsis,ellipsis_n_bar_1,236,129,paired,-129.96990966796875,-127.65040588378906,False,-1.9978485107421875,-2.2944869995117188,-2.0258941650390625,-2.2741622924804688,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Curtis didn't leave few mentors and James didn't leave many displeased mentors.,Curtis didn't leave few determined mentors and James didn't leave many displeased.,syntax,ellipsis,ellipsis_n_bar_2,68,130,paired,-90.5190658569336,-94.15937805175781,True,-2.1827564239501953,-2.6505699157714844,-2.1425399780273438,-2.6011810302734375,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Jodi was concealing a lot of snakes and Stephanie was concealing a few bad snakes.,Jodi was concealing a lot of black snakes and Stephanie was concealing a few bad.,syntax,ellipsis,ellipsis_n_bar_2,916,131,paired,-81.60242462158203,-95.64793395996094,True,-2.19073486328125,-2.8966236114501953,-2.2076663970947266,-2.9692420959472656,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
