good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Actors reference that displeased doctor.,Actors reference that displeased doctors.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,419,94,paired,-58.35576248168945,-57.353912353515625,False,-1.4648237228393555,-2.4413862228393555,-1.5226755142211914,-2.4445505142211914,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Becky had fixed this hard foot.,Becky had fixed this hard feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,21,95,paired,-54.02756118774414,-54.89441680908203,True,-1.5603094100952148,-2.279059410095215,-1.6788368225097656,-2.2257118225097656,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Douglas hadn't fired these men.,Douglas hadn't fired this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,657,96,paired,-41.84122085571289,-49.83245086669922,True,-1.6121454238891602,-2.29964542388916,-1.5738506317138672,-2.230100631713867,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some museums forget that good analysis.,Some museums forget those good analysis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,150,97,paired,-51.93987274169922,-60.25288772583008,True,-1.4449729919433594,-2.5699729919433594,-1.5301170349121094,-2.3894920349121094,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Sheila hasn't arrived at those restaurants.,Sheila hasn't arrived at that restaurants.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,369,98,paired,-53.71581268310547,-55.32756805419922,True,-1.4642181396484375,-2.5267181396484375,-1.4037580490112305,-2.4193830490112305,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Chad isn't investigating this senator.,Chad isn't investigating this senators.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,452,99,paired,-51.47180938720703,-57.28938293457031,True,-1.3531856536865234,-2.3375606536865234,-1.4851207733154297,-2.2585582733154297,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some man broke this tooth.,Some man broke these tooth.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,120,100,paired,-42.27754211425781,-45.79600524902344,True,-1.5789518356323242,-2.680514335632324,-1.6712779998779297,-2.6400279998779297,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Water annoys a few displeased girls and this chair annoys a lot.,Water annoys a few girls and this chair annoys a lot displeased.,syntax,ellipsis,ellipsis_n_bar_1,500,101,paired,-85.30375671386719,-87.7529067993164,True,-1.5786476135253906,-2.7895851135253906,-1.6604156494140625,-2.6916656494140625,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Alan is questioning one bad colleague and Naomi's oncologists aren't questioning four.,Alan is questioning one colleague and Naomi's oncologists aren't questioning four bad.,syntax,ellipsis,ellipsis_n_bar_1,391,102,paired,-107.1090087890625,-112.5982894897461,True,-1.4926090240478516,-2.5629215240478516,-1.5067462921142578,-2.459871292114258,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Gerald thinks about a few organizations and Bethany's French teacher thinks about a lot bad organizations.,Gerald thinks about a few good organizations and Bethany's French teacher thinks about a lot bad.,syntax,ellipsis,ellipsis_n_bar_2,395,103,paired,-104.12110900878906,-101.4300765991211,False,-1.4215641021728516,-2.6012516021728516,-1.3967437744140625,-2.5920562744140625,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Julia examined two lost ex-boyfriends and Timothy examined three.,Julia examined two ex-boyfriends and Timothy examined three lost.,syntax,ellipsis,ellipsis_n_bar_1,790,104,paired,-75.27525329589844,-82.07424926757812,True,-1.442570686340332,-2.528508186340332,-1.5015487670898438,-2.5093612670898438,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Candice would cure one unconvinced child and Rachel would cure few.,Candice would cure one child and Rachel would cure few unconvinced.,syntax,ellipsis,ellipsis_n_bar_1,369,105,paired,-90.06244659423828,-89.42457580566406,False,-1.5558853149414062,-2.6730728149414062,-1.616990089416504,-2.585740089416504,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Matt is ascending three steps and Rachelle is ascending more gray steps.,Matt is ascending three exposed steps and Rachelle is ascending more gray.,syntax,ellipsis,ellipsis_n_bar_2,153,106,paired,-78.84518432617188,-92.81932830810547,True,-1.4602861404418945,-2.7102861404418945,-1.486067771911621,-2.673567771911621,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
This teenager ascends one ladder and Frank's daughter ascends more hard ladder.,This teenager ascends one smooth ladder and Frank's daughter ascends more hard.,syntax,ellipsis,ellipsis_n_bar_2,538,107,paired,-97.30384826660156,-103.31739807128906,True,-1.692108154296875,-2.692108154296875,-1.5634393692016602,-2.68062686920166,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Katherine explored four grocery stores and Carrie's ex-wives explored five purple grocery stores.,Katherine explored four smooth grocery stores and Carrie's ex-wives explored five purple.,syntax,ellipsis,ellipsis_n_bar_2,485,108,paired,-107.54200744628906,-119.98037719726562,True,-1.5199775695800781,-2.723102569580078,-1.5472850799560547,-2.5004100799560547,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Robert's daughters love one child and most companies love several old child.,Robert's daughters love one out in the open child and most companies love several old.,syntax,ellipsis,ellipsis_n_bar_2,832,109,paired,-94.70156860351562,-116.23722076416016,True,-1.6603946685791016,-2.6213321685791016,-1.5751733779907227,-2.5907983779907227,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Connie hadn't bothered many nieces and Jodi hadn't bothered few small nieces.,Connie hadn't bothered many old nieces and Jodi hadn't bothered few small.,syntax,ellipsis,ellipsis_n_bar_2,163,110,paired,-97.99349975585938,-103.48049926757812,True,-1.626861572265625,-2.533111572265625,-1.6390609741210938,-2.4515609741210938,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Brian talks to one grandson of and some person's grandfather talks to a lot serious grandson of.,Brian talks to one unsure grandson of and some person's grandfather talks to a lot serious.,syntax,ellipsis,ellipsis_n_bar_2,737,111,paired,-114.59261322021484,-121.08377838134766,True,-1.5549898147583008,-2.687802314758301,-1.5552301406860352,-2.563042640686035,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Mary's father had one river and Gina had four rough river.,Mary's father had one smooth river and Gina had four rough.,syntax,ellipsis,ellipsis_n_bar_2,455,112,paired,-82.90422058105469,-74.70780944824219,False,-1.525904655456543,-2.736842155456543,-1.5067615509033203,-2.6942615509033203,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Randolf's partner talks to three actors and Jane talks to at least as many exposed actors.,Randolf's partner talks to three bad actors and Jane talks to at least as many exposed.,syntax,ellipsis,ellipsis_n_bar_2,764,113,paired,-110.81636810302734,-113.02642822265625,True,-1.5256214141845703,-2.6428089141845703,-1.5666446685791016,-2.6369571685791016,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Sara walks through several yellow restaurants and Tina walks through a few.,Sara walks through several restaurants and Tina walks through a few yellow.,syntax,ellipsis,ellipsis_n_bar_1,941,114,paired,-78.01883697509766,-80.67574310302734,True,-1.4172306060791016,-2.5969181060791016,-1.436579704284668,-2.444392204284668,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Larry talked to five dermatologists and Rose talked to four displeased dermatologists.,Larry talked to five small dermatologists and Rose talked to four displeased.,syntax,ellipsis,ellipsis_n_bar_2,1,115,paired,-84.86327362060547,-95.5933837890625,True,-1.4300355911254883,-2.7503480911254883,-1.4646387100219727,-2.6287012100219727,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Russell cleans one yellow rug and every girl cleans a few.,Russell cleans one rug and every girl cleans a few yellow.,syntax,ellipsis,ellipsis_n_bar_1,474,116,paired,-81.32152557373047,-84.79222106933594,True,-1.5058774948120117,-2.5761899948120117,-1.5239839553833008,-2.523983955383301,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The Lutherans' classmates remember three content sisters of and Caroline's ex-girlfriends remember at least as many.,The Lutherans' classmates remember three sisters of and Caroline's ex-girlfriends remember at least as many content.,syntax,ellipsis,ellipsis_n_bar_1,341,117,paired,-141.45579528808594,-138.45132446289062,False,-1.5121517181396484,-2.7387142181396484,-1.5492229461669922,-2.588285446166992,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Kevin's associate worked with one patient and Lissa worked with more uncertain patient.,Kevin's associate worked with one young patient and Lissa worked with more uncertain.,syntax,ellipsis,ellipsis_n_bar_2,600,118,paired,-94.04779815673828,-100.95793914794922,True,-1.6317167282104492,-2.467654228210449,-1.6725778579711914,-2.4225778579711914,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
George is going to one purple mall and Katherine is going to five.,George is going to one mall and Katherine is going to five purple.,syntax,ellipsis,ellipsis_n_bar_1,131,119,paired,-74.2955551147461,-77.11222839355469,True,-1.4097795486450195,-2.7379045486450195,-1.501779556274414,-2.775217056274414,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Tracy impressed three classmates and the bank impressed almost as many delighted classmates.,Tracy impressed three upset classmates and the bank impressed almost as many delighted.,syntax,ellipsis,ellipsis_n_bar_2,483,120,paired,-98.3819351196289,-112.61505126953125,True,-1.443964958190918,-2.576777458190918,-1.4850101470947266,-2.5709476470947266,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Dana hadn't worn one sock and Cheryl hadn't worn five important sock.,Dana hadn't worn one good sock and Cheryl hadn't worn five important.,syntax,ellipsis,ellipsis_n_bar_2,949,121,paired,-93.47970581054688,-96.19855499267578,True,-1.5830602645874023,-2.5049352645874023,-1.5653076171875,-2.5262451171875,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
The waitresses discover several contractors and teenagers discover a few determined contractors.,The waitresses discover several big contractors and teenagers discover a few determined.,syntax,ellipsis,ellipsis_n_bar_2,809,122,paired,-96.89664459228516,-102.47450256347656,True,-1.5810394287109375,-2.3935394287109375,-1.6143789291381836,-2.3331289291381836,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Stacey's piano teacher will hate a few bad essays and George's boyfriend will hate a lot.,Stacey's piano teacher will hate a few essays and George's boyfriend will hate a lot bad.,syntax,ellipsis,ellipsis_n_bar_1,800,123,paired,-105.35310363769531,-110.66545104980469,True,-1.4706544876098633,-2.5253419876098633,-1.5098695755004883,-2.4942445755004883,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Veronica's plumbers sound like one doctor and many girls sound like several old doctor.,Veronica's plumbers sound like one lucky doctor and many girls sound like several old.,syntax,ellipsis,ellipsis_n_bar_2,124,124,paired,-106.15962982177734,-115.55614471435547,True,-1.6673412322998047,-2.5501537322998047,-1.683115005493164,-2.511240005493164,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
These sisters of Bradley shocks four big mothers and these girls' dermatologists shocks five.,These sisters of Bradley shocks four mothers and these girls' dermatologists shocks five big.,syntax,ellipsis,ellipsis_n_bar_1,29,125,paired,-128.70480346679688,-130.5709991455078,True,-1.5376520156860352,-2.686089515686035,-1.5937232971191406,-2.5859107971191406,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Sara broke one cheap carriage and Kendra's classmate broke two.,Sara broke one carriage and Kendra's classmate broke two cheap.,syntax,ellipsis,ellipsis_n_bar_1,919,126,paired,-87.07421875,-91.62178039550781,True,-1.5595598220825195,-2.5673723220825195,-1.6160430908203125,-2.5222930908203125,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The Clintons reference four grandfathers and Karla's dentists reference five young grandfathers.,The Clintons reference four concealed grandfathers and Karla's dentists reference five young.,syntax,ellipsis,ellipsis_n_bar_2,396,127,paired,-105.48021697998047,-122.97822570800781,True,-1.4942493438720703,-2.5333118438720703,-1.5541019439697266,-2.5306644439697266,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The Impressionists work with three women and these dancers work with at least as many good women.,The Impressionists work with three small women and these dancers work with at least as many good.,syntax,ellipsis,ellipsis_n_bar_2,871,128,paired,-93.1059799194336,-103.01113891601562,True,-1.4340362548828125,-2.8480987548828125,-1.4513626098632812,-2.7169876098632812,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some grandsons of Maria are annoying few confident plumbers and all commentaries about politics are annoying many.,Some grandsons of Maria are annoying few plumbers and all commentaries about politics are annoying many confident.,syntax,ellipsis,ellipsis_n_bar_1,236,129,paired,-133.4517364501953,-136.1381378173828,True,-1.59503173828125,-2.49346923828125,-1.628509521484375,-2.519134521484375,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Curtis didn't leave few mentors and James didn't leave many displeased mentors.,Curtis didn't leave few determined mentors and James didn't leave many displeased.,syntax,ellipsis,ellipsis_n_bar_2,68,130,paired,-91.4878921508789,-97.801025390625,True,-1.6591978073120117,-2.5576353073120117,-1.6169319152832031,-2.476306915283203,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Jodi was concealing a lot of snakes and Stephanie was concealing a few bad snakes.,Jodi was concealing a lot of black snakes and Stephanie was concealing a few bad.,syntax,ellipsis,ellipsis_n_bar_2,916,131,paired,-83.94960021972656,-90.74217987060547,True,-1.4688615798950195,-2.5079240798950195,-1.4885482788085938,-2.5822982788085938,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some sons of Janice dislike three good French teachers and Matt's contractors dislike at least as many.,Some sons of Janice dislike three French teachers and Matt's contractors dislike at least as many good.,syntax,ellipsis,ellipsis_n_bar_1,253,132,paired,-137.24981689453125,-142.4462127685547,True,-1.4474115371704102,-2.56459903717041,-1.432450294494629,-2.494950294494629,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
