good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Becky had fixed this hard foot.,Becky had fixed this hard feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,21,95,paired,-41.81358337402344,-45.01649475097656,True,-3.5288476943969727,-4.200664520263672,-3.6682815551757812,-4.334397315979004,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Douglas hadn't fired these men.,Douglas hadn't fired this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,657,96,paired,-32.941749572753906,-38.428646087646484,True,-4.2093353271484375,-4.870882987976074,-4.150673866271973,-4.771101951599121,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some museums forget that good analysis.,Some museums forget those good analysis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,150,97,paired,-45.55128479003906,-54.575767517089844,True,-3.69168758392334,-4.140267372131348,-3.7029504776000977,-4.193231582641602,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sheila hasn't arrived at those restaurants.,Sheila hasn't arrived at that restaurants.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,369,98,paired,-44.23612976074219,-47.52040100097656,True,-3.3812265396118164,-4.411380767822266,-3.363884925842285,-4.325638771057129,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Chad isn't investigating this senator.,Chad isn't investigating this senators.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,452,99,paired,-45.49353790283203,-50.32195281982422,True,-4.1940813064575195,-4.663791656494141,-4.3897294998168945,-4.851632118225098,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some man broke this tooth.,Some man broke these tooth.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,120,100,paired,-31.852012634277344,-37.024871826171875,True,-4.998943328857422,-5.604222297668457,-4.8963727951049805,-5.512819290161133,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Water annoys a few displeased girls and this chair annoys a lot.,Water annoys a few girls and this chair annoys a lot displeased.,syntax,ellipsis,ellipsis_n_bar_1,500,101,paired,-78.81422424316406,-83.1419677734375,True,-2.9107093811035156,-3.6485414505004883,-3.2005090713500977,-3.824054718017578,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Alan is questioning one bad colleague and Naomi's oncologists aren't questioning four.,Alan is questioning one colleague and Naomi's oncologists aren't questioning four bad.,syntax,ellipsis,ellipsis_n_bar_1,391,102,paired,-99.0855712890625,-108.09569549560547,True,-4.1656293869018555,-4.653602600097656,-3.9901084899902344,-4.483513832092285,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Gerald thinks about a few organizations and Bethany's French teacher thinks about a lot bad organizations.,Gerald thinks about a few good organizations and Bethany's French teacher thinks about a lot bad.,syntax,ellipsis,ellipsis_n_bar_2,395,103,paired,-103.0330810546875,-102.27247619628906,False,-3.163187026977539,-3.884110450744629,-3.0640811920166016,-3.8528013229370117,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Julia examined two lost ex-boyfriends and Timothy examined three.,Julia examined two ex-boyfriends and Timothy examined three lost.,syntax,ellipsis,ellipsis_n_bar_1,790,104,paired,-70.90675354003906,-78.83942413330078,True,-3.008848190307617,-3.437680244445801,-2.9134225845336914,-3.4222116470336914,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Candice would cure one unconvinced child and Rachel would cure few.,Candice would cure one child and Rachel would cure few unconvinced.,syntax,ellipsis,ellipsis_n_bar_1,369,105,paired,-76.96288299560547,-78.04267883300781,True,-3.2777462005615234,-4.150496482849121,-3.362460136413574,-4.135506629943848,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Matt is ascending three steps and Rachelle is ascending more gray steps.,Matt is ascending three exposed steps and Rachelle is ascending more gray.,syntax,ellipsis,ellipsis_n_bar_2,153,106,paired,-70.87109375,-84.5999984741211,True,-3.3965206146240234,-4.045750617980957,-3.2021446228027344,-3.89749813079834,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
This teenager ascends one ladder and Frank's daughter ascends more hard ladder.,This teenager ascends one smooth ladder and Frank's daughter ascends more hard.,syntax,ellipsis,ellipsis_n_bar_2,538,107,paired,-93.86840057373047,-96.09185791015625,True,-4.1255903244018555,-5.2350969314575195,-4.087218284606934,-5.147032737731934,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Katherine explored four grocery stores and Carrie's ex-wives explored five purple grocery stores.,Katherine explored four smooth grocery stores and Carrie's ex-wives explored five purple.,syntax,ellipsis,ellipsis_n_bar_2,485,108,paired,-100.9740219116211,-115.45703125,True,-2.907480239868164,-3.558382034301758,-2.8175296783447266,-3.6655073165893555,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Robert's daughters love one child and most companies love several old child.,Robert's daughters love one out in the open child and most companies love several old.,syntax,ellipsis,ellipsis_n_bar_2,832,109,paired,-86.05764770507812,-107.67465209960938,True,-3.572093963623047,-4.11323356628418,-3.0717973709106445,-3.817363739013672,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Connie hadn't bothered many nieces and Jodi hadn't bothered few small nieces.,Connie hadn't bothered many old nieces and Jodi hadn't bothered few small.,syntax,ellipsis,ellipsis_n_bar_2,163,110,paired,-83.40568542480469,-90.86785125732422,True,-3.246683120727539,-3.8064279556274414,-3.153933525085449,-3.8185720443725586,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Brian talks to one grandson of and some person's grandfather talks to a lot serious grandson of.,Brian talks to one unsure grandson of and some person's grandfather talks to a lot serious.,syntax,ellipsis,ellipsis_n_bar_2,737,111,paired,-109.87993621826172,-112.98174285888672,True,-2.963960647583008,-3.6900405883789062,-2.6261472702026367,-3.4385452270507812,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Mary's father had one river and Gina had four rough river.,Mary's father had one smooth river and Gina had four rough.,syntax,ellipsis,ellipsis_n_bar_2,455,112,paired,-73.50108337402344,-65.99417877197266,False,-3.5922183990478516,-4.648703575134277,-3.6451339721679688,-4.689680099487305,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Randolf's partner talks to three actors and Jane talks to at least as many exposed actors.,Randolf's partner talks to three bad actors and Jane talks to at least as many exposed.,syntax,ellipsis,ellipsis_n_bar_2,764,113,paired,-98.57925415039062,-101.33743286132812,True,-3.1105785369873047,-3.640303611755371,-3.227397918701172,-3.753228187561035,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sara walks through several yellow restaurants and Tina walks through a few.,Sara walks through several restaurants and Tina walks through a few yellow.,syntax,ellipsis,ellipsis_n_bar_1,941,114,paired,-77.01956939697266,-78.31696319580078,True,-3.721146583557129,-4.765748977661133,-3.6661243438720703,-4.592089653015137,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Larry talked to five dermatologists and Rose talked to four displeased dermatologists.,Larry talked to five small dermatologists and Rose talked to four displeased.,syntax,ellipsis,ellipsis_n_bar_2,1,115,paired,-72.61911010742188,-83.53987884521484,True,-3.936687469482422,-4.744047164916992,-3.9618892669677734,-4.831087112426758,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Russell cleans one yellow rug and every girl cleans a few.,Russell cleans one rug and every girl cleans a few yellow.,syntax,ellipsis,ellipsis_n_bar_1,474,116,paired,-74.27490234375,-77.74484252929688,True,-3.688693046569824,-4.408677101135254,-3.7398509979248047,-4.354621887207031,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The Lutherans' classmates remember three content sisters of and Caroline's ex-girlfriends remember at least as many.,The Lutherans' classmates remember three sisters of and Caroline's ex-girlfriends remember at least as many content.,syntax,ellipsis,ellipsis_n_bar_1,341,117,paired,-141.63217163085938,-141.5548553466797,False,-3.464077949523926,-4.484383583068848,-3.518038749694824,-4.540210723876953,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Kevin's associate worked with one patient and Lissa worked with more uncertain patient.,Kevin's associate worked with one young patient and Lissa worked with more uncertain.,syntax,ellipsis,ellipsis_n_bar_2,600,118,paired,-88.16902160644531,-92.23715209960938,True,-3.006103515625,-3.925055503845215,-3.045863151550293,-3.983443260192871,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
George is going to one purple mall and Katherine is going to five.,George is going to one mall and Katherine is going to five purple.,syntax,ellipsis,ellipsis_n_bar_1,131,119,paired,-63.122623443603516,-68.89900207519531,True,-3.8989219665527344,-4.6826934814453125,-3.994516372680664,-4.697452545166016,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Tracy impressed three classmates and the bank impressed almost as many delighted classmates.,Tracy impressed three upset classmates and the bank impressed almost as many delighted.,syntax,ellipsis,ellipsis_n_bar_2,483,120,paired,-92.22674560546875,-99.6277084350586,True,-3.4508771896362305,-4.204771041870117,-3.622760772705078,-4.311161041259766,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Dana hadn't worn one sock and Cheryl hadn't worn five important sock.,Dana hadn't worn one good sock and Cheryl hadn't worn five important.,syntax,ellipsis,ellipsis_n_bar_2,949,121,paired,-89.32218933105469,-85.47383880615234,False,-3.796492576599121,-4.414995193481445,-3.6908226013183594,-4.440220832824707,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The waitresses discover several contractors and teenagers discover a few determined contractors.,The waitresses discover several big contractors and teenagers discover a few determined.,syntax,ellipsis,ellipsis_n_bar_2,809,122,paired,-87.85389709472656,-93.86363983154297,True,-3.3321962356567383,-4.380725860595703,-3.258551597595215,-4.185028076171875,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Stacey's piano teacher will hate a few bad essays and George's boyfriend will hate a lot.,Stacey's piano teacher will hate a few essays and George's boyfriend will hate a lot bad.,syntax,ellipsis,ellipsis_n_bar_1,800,123,paired,-102.53428649902344,-112.38164520263672,True,-3.7885894775390625,-4.632408142089844,-3.9042015075683594,-4.748346328735352,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Veronica's plumbers sound like one doctor and many girls sound like several old doctor.,Veronica's plumbers sound like one lucky doctor and many girls sound like several old.,syntax,ellipsis,ellipsis_n_bar_2,124,124,paired,-93.94246673583984,-102.89089965820312,True,-3.182676315307617,-3.884140968322754,-3.0223264694213867,-3.826840400695801,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
These sisters of Bradley shocks four big mothers and these girls' dermatologists shocks five.,These sisters of Bradley shocks four mothers and these girls' dermatologists shocks five big.,syntax,ellipsis,ellipsis_n_bar_1,29,125,paired,-120.63084411621094,-125.51627349853516,True,-3.771946907043457,-4.675158500671387,-4.110200881958008,-4.929317474365234,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sara broke one cheap carriage and Kendra's classmate broke two.,Sara broke one carriage and Kendra's classmate broke two cheap.,syntax,ellipsis,ellipsis_n_bar_1,919,126,paired,-83.69242095947266,-94.54766845703125,True,-3.786892890930176,-4.621171951293945,-3.8004837036132812,-4.635800361633301,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The Clintons reference four grandfathers and Karla's dentists reference five young grandfathers.,The Clintons reference four concealed grandfathers and Karla's dentists reference five young.,syntax,ellipsis,ellipsis_n_bar_2,396,127,paired,-99.95667266845703,-114.56106567382812,True,-3.088873863220215,-3.7284698486328125,-3.247478485107422,-4.066838264465332,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The Impressionists work with three women and these dancers work with at least as many good women.,The Impressionists work with three small women and these dancers work with at least as many good.,syntax,ellipsis,ellipsis_n_bar_2,871,128,paired,-94.15579986572266,-100.28996276855469,True,-3.6587343215942383,-4.339666366577148,-3.7686281204223633,-4.555907249450684,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some grandsons of Maria are annoying few confident plumbers and all commentaries about politics are annoying many.,Some grandsons of Maria are annoying few plumbers and all commentaries about politics are annoying many confident.,syntax,ellipsis,ellipsis_n_bar_1,236,129,paired,-132.6683807373047,-131.060546875,False,-3.898463249206543,-4.50869083404541,-4.029972076416016,-4.591092109680176,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Curtis didn't leave few mentors and James didn't leave many displeased mentors.,Curtis didn't leave few determined mentors and James didn't leave many displeased.,syntax,ellipsis,ellipsis_n_bar_2,68,130,paired,-93.51001739501953,-93.13162231445312,False,-2.834897041320801,-3.478714942932129,-2.6901674270629883,-3.344026565551758,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Jodi was concealing a lot of snakes and Stephanie was concealing a few bad snakes.,Jodi was concealing a lot of black snakes and Stephanie was concealing a few bad.,syntax,ellipsis,ellipsis_n_bar_2,916,131,paired,-82.36123657226562,-91.7619400024414,True,-3.627187728881836,-4.266598701477051,-3.9422569274902344,-4.595851898193359,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some sons of Janice dislike three good French teachers and Matt's contractors dislike at least as many.,Some sons of Janice dislike three French teachers and Matt's contractors dislike at least as many good.,syntax,ellipsis,ellipsis_n_bar_1,253,132,paired,-131.4873809814453,-136.9365997314453,True,-3.7542943954467773,-4.367563247680664,-3.733081817626953,-4.345175743103027,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
