problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
three_rule_comb4,2,three_rule_comb4_2,False,[9 3 1],"9 5 1]
[8 2 1]",-6.144010543823242,"[9, 5, 1]",False,"[-9.024946212768555, -1.8633689880371094, -6.0570526123046875, -6.927160263061523, -9.779031753540039, -7.089376449584961, -6.2837371826171875, -7.242326736450195]",1,9 3 1],-1.8633689880371094,True,EleutherAI/pythia-1b-deduped,
three_rule_comb5,2,three_rule_comb5_2,False,[5 3 1],"5 5 1]
[4 4 2]",-3.9653053283691406,"[5, 5, 1]",False,"[-11.931732177734375, -8.248619079589844, -6.618650436401367, -5.106433868408203, -4.875261306762695, -6.393697738647461, -8.00802993774414, -8.476516723632812]",4,5 3 1],-4.875261306762695,True,EleutherAI/pythia-1b-deduped,
three_rule_comb6,2,three_rule_comb6_2,False,[1 0 2],"1 6 2]
[1 8 2]",-6.19645881652832,"[1, 6, 2]",False,"[-6.699409484863281, -8.488256454467773, -6.632976531982422, -8.739452362060547, -10.472101211547852, -5.695611953735352, -5.954004287719727, -4.344854354858398]",7,1 0 2],-4.344854354858398,True,EleutherAI/pythia-1b-deduped,
three_rule_comb7,2,three_rule_comb7_2,False,[4 7 9],4 2 1] [3 2 1] [,-6.8726043701171875,"[4, 2, 1]",False,"[-4.085866928100586, -8.550853729248047, -6.568853378295898, -3.4670581817626953, -4.847736358642578, -8.923809051513672, -8.51171875, -9.560880661010742]",3,6 6 6],-3.4670581817626953,False,EleutherAI/pythia-1b-deduped,
three_rule_comb8,2,three_rule_comb8_2,False,[3 0 8],"3 6 2]
[3 6 2]",-3.2746448516845703,"[3, 6, 2]",False,"[-9.332967758178711, -6.59028434753418, -4.934360504150391, -7.055719375610352, -7.363819122314453, -9.718221664428711, -5.923444747924805, -3.1535568237304688]",7,7 4 4],-3.1535568237304688,False,EleutherAI/pythia-1b-deduped,
three_rule_comb9,2,three_rule_comb9_2,False,[6 7 2],"6 3 4]
[5 6 3]",-4.316448211669922,"[6, 3, 4]",False,"[-5.909719467163086, -7.072364807128906, -3.514871597290039, -7.44123649597168, -3.8456592559814453, -7.04693603515625, -7.649129867553711, -3.5936965942382812]",2,6 7 2],-3.514871597290039,True,EleutherAI/pythia-1b-deduped,
c3_set_union,2,c3_set_union_2,True,[1 9 8 6],"1 8]
[9 6] [8",-6.63330078125,[1 8],False,"[-6.823308944702148, -3.4937667846679688, -4.1304168701171875, -3.239828109741211, -2.944307327270508, 0.0, -3.3396472930908203, -2.52203369140625]",5,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union,2,c1_set_union_2,True,[1],"1]
[1 2] [1]",-5.205789566040039,[1],True,"[-4.361837387084961, -5.725015640258789, -1.873727798461914, -1.0044670104980469, -6.640708923339844, -3.4688549041748047, -9.718929290771484, -10.269180297851562]",3,1],-1.0044670104980469,True,EleutherAI/pythia-1b-deduped,
c2_set_union,2,c2_set_union_2,True,[1],1] [2] [2] [2,-6.350894927978516,[1],True,"[0.0, -4.985614776611328, -4.6886138916015625, -3.9870948791503906, -5.621891021728516, -1.6904144287109375, -3.458892822265625, -3.6800975799560547]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
AND,2,AND_2,True,[5],"5]
[8 5] [9 5",-3.3290882110595703,[5],True,"[-8.956930160522461, -9.234289169311523, -5.834707260131836, -15.6990966796875, -6.62080192565918, -9.80776596069336, -11.343515396118164, -0.11493301391601562]",7,5],-0.11493301391601562,True,EleutherAI/pythia-1b-deduped,
XOR,2,XOR_2,True,[3 4],"5 1]
[5 1] [4",-4.974727630615234,[1 5],False,"[-18.415679931640625, -3.7555885314941406, -2.008007049560547, -12.194742202758789, -5.519981384277344, -7.241313934326172, -2.254383087158203, -12.40286922454834]",2,5 1],-2.008007049560547,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,2,c3_set_union_permuted_2,True,[2 1 4 6],"1 2]
[4 2] [6",-5.619907379150391,[1 2],False,"[-3.8758621215820312, -6.838647842407227, -3.9262237548828125, -1.7593879699707031, -7.664834976196289, -12.625141143798828, -3.8829116821289062, -7.143922805786133]",3,1 2],-1.7593879699707031,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,2,c2_set_union_permuted_2,True,[9],"2 9] [2 9]
[7",-4.792840957641602,[2 9],False,"[0.0, -2.243640899658203, -3.7080440521240234, -7.989419937133789, -1.8093204498291016, -8.058500289916992, -4.109920501708984, -2.563547134399414]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,2,c1_set_union_permuted_2,True,[2],"2]
[2 0] [2]",-6.233863830566406,[2],True,"[-8.854114532470703, -8.040128707885742, -1.4265708923339844, -8.813596725463867, -2.3912086486816406, -5.338277816772461, -3.660432815551758, -3.7608489990234375]",2,2],-1.4265708923339844,True,EleutherAI/pythia-1b-deduped,
XOR_permuted,2,XOR_permuted_2,True,[1 7],"7 1]
[0 7] [4",-4.992429733276367,[1 7],True,"[-13.929939270019531, -7.886415481567383, -3.0697555541992188, 0.0, -4.649374008178711, -7.502834320068359, -10.720664978027344, -15.130006790161133]",3,],0.0,False,EleutherAI/pythia-1b-deduped,
AND_permuted,2,AND_permuted_2,True,[],"5] [5]
[4] [",-5.506856918334961,[5],False,"[-4.593193054199219, -2.0497207641601562, -11.926815032958984, -7.952735900878906, -5.438194274902344, 0.0, -1.8485431671142578, -4.935056686401367]",5,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,3,row_constant_3,False,[3],"3] [3]
[4] [",-3.0769882202148438,[3],True,"[-4.838857650756836, -4.496480941772461, -5.3867597579956055, -6.19777774810791, -3.4689369201660156, -0.10591697692871094, -4.578927993774414, -3.933591842651367]",5,3],-0.10591697692871094,True,EleutherAI/pythia-1b-deduped,
col_constant,3,col_constant_3,False,[8],"8]
[7] [4] [",-0.3858299255371094,[8],True,"[-3.925678253173828, -4.704005241394043, -4.983511924743652, -5.878006935119629, -5.047360420227051, -5.304082870483398, -4.802088737487793, -0.09025192260742188]",7,8],-0.09025192260742188,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,3,dist3_diag1_3,False,[0],"0]
[0] [5] [",-2.7569236755371094,[0],True,"[-4.673982620239258, -2.443981170654297, -3.8336563110351562, -4.47212028503418, -2.379556655883789, -3.8349666595458984, -4.076814651489258, -0.4463367462158203]",7,0],-0.4463367462158203,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,3,dist3_diag2_3,False,[4],"4]
[1] [4] [",-2.603778839111328,[4],True,"[-3.960132598876953, -3.6750354766845703, -2.1867218017578125, -2.520305633544922, -4.569774627685547, -0.47725677490234375, -2.605489730834961, -4.737154006958008]",5,4],-0.47725677490234375,True,EleutherAI/pythia-1b-deduped,
prog_size1,3,prog_size1_3,False,[7],"7]
[6] [7] [",-0.8011970520019531,[7],True,"[-5.298327445983887, -3.6128406524658203, -4.832736968994141, -0.14652633666992188, -3.7529296875, -6.162745475769043, -3.886593818664551, -3.970841407775879]",3,7],-0.14652633666992188,True,EleutherAI/pythia-1b-deduped,
prog_size2,3,prog_size2_3,False,[1],"2]
[3] [2] [",-2.7554702758789062,[2],False,"[-4.665283203125, -1.644388198852539, -2.206623077392578, -2.78759765625, -1.5807838439941406, -4.234272003173828, -4.115190505981445, -2.4969444274902344]",4,7],-1.5807838439941406,False,EleutherAI/pythia-1b-deduped,
two_rule_comb0,3,two_rule_comb0_3,False,[2 0],"2 0]
[1 1] [1",-3.0504016876220703,"[2, 0]",True,"[-0.032062530517578125, -7.725469589233398, -8.341915130615234, -6.641849517822266, -8.977235794067383, -8.278409957885742, -6.7894134521484375, -9.411073684692383]",0,2 0],-0.032062530517578125,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,3,two_rule_comb1_3,False,[3 4],"3 4]
[2 7] [2",-3.5476646423339844,"[3, 4]",True,"[-6.535655975341797, -6.892574310302734, -0.9948406219482422, -6.2062835693359375, -6.296895980834961, -6.248504638671875, -6.461919784545898, -8.046415328979492]",2,3 4],-0.9948406219482422,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,3,two_rule_comb2_3,False,[1 5],"3 5]
[3 4] [3",-2.522979736328125,"[3, 5]",False,"[-7.506618499755859, -6.695140838623047, -3.7574825286865234, -3.6999740600585938, -11.123023986816406, -8.191829681396484, -1.4160728454589844, -10.431137084960938]",6,3 5],-1.4160728454589844,False,EleutherAI/pythia-1b-deduped,
two_rule_comb3,3,two_rule_comb3_3,False,[1 8],"1 8]
[1 8] [8",-2.2434463500976562,"[1, 8]",True,"[-0.4317626953125, -5.162492752075195, -7.746603012084961, -8.002677917480469, -5.506977081298828, -5.068410873413086, -9.09974479675293, -7.600912094116211]",0,1 8],-0.4317626953125,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,3,two_rule_comb4_3,False,[3 1],"3 4]
[3 4] [2",-2.146055221557617,"[3, 4]",False,"[-4.449697494506836, -4.748281478881836, -2.986204147338867, -7.450450897216797, -6.188808441162109, -5.418153762817383, -7.748298645019531, -3.9203929901123047]",2,8 2],-2.986204147338867,False,EleutherAI/pythia-1b-deduped,
two_rule_comb5,3,two_rule_comb5_3,False,[4 5],"4 5]
[5 4] [4",-1.887228012084961,"[4, 5]",True,"[-6.605005264282227, -5.096164703369141, -5.547513961791992, -5.952297210693359, -6.658697128295898, -0.7277851104736328, -4.498876571655273, -6.0002288818359375]",5,4 5],-0.7277851104736328,True,EleutherAI/pythia-1b-deduped,
three_rule_comb0,3,three_rule_comb0_3,False,[9 7 2],"9 7 2]
[9 7 2]",-1.6731929779052734,"[9, 7, 2]",True,"[-14.204370498657227, -0.021800994873046875, -5.86223030090332, -10.694028854370117, -8.775247573852539, -15.0542631149292, -12.440679550170898, -13.41862964630127]",1,9 7 2],-0.021800994873046875,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,3,three_rule_comb1_3,False,[6 4 8],"6 4 2]
[6 4 1]",-4.800315856933594,"[6, 4, 2]",False,"[-7.784723281860352, -7.1347808837890625, -8.572389602661133, -1.8429107666015625, -8.572639465332031, -9.684137344360352, -9.324682235717773, -9.122682571411133]",3,6 4 8],-1.8429107666015625,True,EleutherAI/pythia-1b-deduped,
three_rule_comb2,3,three_rule_comb2_3,False,[2 8 8],"2 8 8]
[3 8 9]",-4.952022552490234,"[2, 8, 8]",True,"[-10.227840423583984, -9.610231399536133, -12.096673965454102, -11.550397872924805, -7.155584335327148, -7.48845100402832, -11.435014724731445, -1.2109527587890625]",7,2 8 8],-1.2109527587890625,True,EleutherAI/pythia-1b-deduped,
three_rule_comb3,3,three_rule_comb3_3,False,[4 8 9],"4 8 9]
[1 1 9]",-8.804815292358398,"[4, 8, 9]",True,"[-6.002712249755859, -6.554582595825195, -2.894186019897461, -6.643497467041016, -5.289133071899414, -6.840059280395508, -5.219383239746094, -6.520097732543945]",2,4 8 9],-2.894186019897461,True,EleutherAI/pythia-1b-deduped,
three_rule_comb4,3,three_rule_comb4_3,False,[9 7 0],"9 8 4]
[10 8 4]",-5.772193908691406,"[9, 8, 4]",False,"[-11.046085357666016, -8.395727157592773, -4.477058410644531, -6.320619583129883, -8.832990646362305, -9.142372131347656, -9.623563766479492, -11.326911926269531]",2,9 9 4],-4.477058410644531,False,EleutherAI/pythia-1b-deduped,
three_rule_comb5,3,three_rule_comb5_3,False,[5 9 2],"5 7 5]
[4 5 4]",-3.300853729248047,"[5, 7, 5]",False,"[-9.768766403198242, -6.372735977172852, -13.733003616333008, -6.520160675048828, -14.157634735107422, -4.0583953857421875, -11.604795455932617, -11.109941482543945]",5,5 9 2],-4.0583953857421875,True,EleutherAI/pythia-1b-deduped,
three_rule_comb6,3,three_rule_comb6_3,False,[3 1 9],"1 9 8]
[1 9 8]",-5.698869705200195,"[1, 9, 8]",False,"[-6.443088531494141, -8.078329086303711, -5.778505325317383, -10.634454727172852, -3.7445621490478516, -5.744037628173828, -6.648429870605469, -6.145715713500977]",4,3 1 9],-3.7445621490478516,True,EleutherAI/pythia-1b-deduped,
three_rule_comb7,3,three_rule_comb7_3,False,[4 8 5],"4 5 6]
[4 5 6]",-3.7513675689697266,"[4, 5, 6]",False,"[-11.287933349609375, -8.158483505249023, -12.583507537841797, -5.21287727355957, -10.849615097045898, -4.330636978149414, -10.50778579711914, -9.965829849243164]",5,4 8 5],-4.330636978149414,True,EleutherAI/pythia-1b-deduped,
three_rule_comb8,3,three_rule_comb8_3,False,[7 5 9],"7 4 1]
[6 4 2]",-4.023286819458008,"[7, 4, 1]",False,"[-4.859745025634766, -11.886550903320312, -8.739343643188477, -2.8459434509277344, -9.985734939575195, -5.712182998657227, -7.686161041259766, -4.940143585205078]",3,7 5 6],-2.8459434509277344,False,EleutherAI/pythia-1b-deduped,
three_rule_comb9,3,three_rule_comb9_3,False,[5 8 6],"5 8 4]
[5 8 4]",-2.3769664764404297,"[5, 8, 4]",False,"[-6.31788444519043, -8.493751525878906, -2.279600143432617, -7.698554992675781, -10.373218536376953, -9.739662170410156, -5.930032730102539, -6.629798889160156]",2,5 8 6],-2.279600143432617,True,EleutherAI/pythia-1b-deduped,
c3_set_union,3,c3_set_union_3,True,[0 4 8 7],"0 8]
[4] [7]",-4.431644439697266,[0 8],False,"[-7.540016174316406, -2.336843490600586, -4.005743026733398, -2.9138336181640625, -4.422914505004883, -3.7273006439208984, -3.3407840728759766, -3.9229984283447266]",1,4 8],-2.336843490600586,False,EleutherAI/pythia-1b-deduped,
c1_set_union,3,c1_set_union_3,True,[9],"5]
[5 0] [5]",-5.588142395019531,[5],False,"[-1.4947929382324219, -8.472591400146484, -7.953207015991211, -6.875003814697266, -5.5255279541015625, -3.2165889739990234, -4.474996566772461, -9.877384185791016]",0,9],-1.4947929382324219,True,EleutherAI/pythia-1b-deduped,
c2_set_union,3,c2_set_union_3,True,[2],"2] [2]
[3] [",-7.222564697265625,[2],True,"[-3.2374420166015625, -6.846078872680664, 0.0, -3.798206329345703, -4.219276428222656, -1.6903705596923828, -3.010711669921875, -6.090888977050781]",2,],0.0,False,EleutherAI/pythia-1b-deduped,
AND,3,AND_3,True,[5],"5]
[0 5] [6 5",-3.318674087524414,[5],True,"[-14.146926879882812, -20.363697052001953, -16.288097381591797, -1.7358684539794922, -8.717613220214844, -0.43706512451171875, -15.181443214416504, -4.678520202636719]",5,5],-0.43706512451171875,True,EleutherAI/pythia-1b-deduped,
XOR,3,XOR_3,True,[9 8],"1 9]
[1 9] [1",-4.644855499267578,[1 9],False,"[-9.287250518798828, -1.65234375, -3.9237899780273438, -4.029865264892578, -7.580928802490234, -6.583261489868164, 0.0, -3.526226043701172]",6,],0.0,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,3,c3_set_union_permuted_3,True,[6 0 1 3],"3 0]
[1] [6]",-5.152652740478516,[0 3],False,"[-15.753138542175293, -2.6767654418945312, -2.6679420471191406, 0.0, -3.6828746795654297, -7.857215881347656, -2.9506359100341797, -3.438039779663086]",3,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,3,c2_set_union_permuted_3,True,[8],"0 9] [9]
[0]",-5.126985549926758,[0 9],False,"[-4.888603210449219, -2.9193878173828125, -7.390352249145508, -3.2181358337402344, -5.524070739746094, -9.083145141601562, 0.0, -4.299444198608398]",6,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,3,c1_set_union_permuted_3,True,[3],"0]
[0 0] [0]",-5.394832611083984,[0],False,"[-5.094329833984375, -10.430427551269531, -11.674596786499023, -1.650197982788086, 0.0, -14.76255989074707, -2.649393081665039, -9.621212005615234]",4,],0.0,False,EleutherAI/pythia-1b-deduped,
XOR_permuted,3,XOR_permuted_3,True,[6 0],"0 6]
[6 8] [6",-5.139753341674805,[0 6],True,"[-2.9090003967285156, -13.905379295349121, -6.581695556640625, -8.893500328063965, -8.851689338684082, -3.7791404724121094, -3.1903724670410156, -3.2051830291748047]",0,0 8],-2.9090003967285156,False,EleutherAI/pythia-1b-deduped,
AND_permuted,3,AND_permuted_3,True,[],"2] [2]
[7] [",-3.913259506225586,[2],False,"[0.0, -5.844730377197266, -13.660968780517578, -15.483327865600586, -18.13827133178711, -13.521902084350586, -3.2209949493408203, -1.8865966796875]",0,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,4,row_constant_4,False,[6],"6]
[3] [3] [",-2.9608116149902344,[6],True,"[-4.613397598266602, -4.4647369384765625, -2.8448562622070312, -4.887351989746094, -0.16834259033203125, -4.293041229248047, -5.238330841064453, -3.4077186584472656]",4,6],-0.16834259033203125,True,EleutherAI/pythia-1b-deduped,
col_constant,4,col_constant_4,False,[7],"7]
[9] [8] [",-0.3024635314941406,[7],True,"[-6.269613265991211, -7.65479850769043, -7.8771562576293945, -3.9681529998779297, -8.081439971923828, -0.038860321044921875, -4.845113754272461, -6.469188690185547]",5,7],-0.038860321044921875,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,4,dist3_diag1_4,False,[6],"6]
[6] [5] [",-3.591707229614258,[6],True,"[-3.5412673950195312, -1.989522933959961, -1.0615768432617188, -2.5591373443603516, -3.289644241333008, -3.1737632751464844, -4.034360885620117, -2.721731185913086]",2,6],-1.0615768432617188,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,4,dist3_diag2_4,False,[2],"2] [8]
[8] [",-3.2406044006347656,[2],True,"[-4.796806335449219, -4.200687408447266, -4.304832458496094, -0.3332958221435547, -3.302295684814453, -3.7582130432128906, -2.776853561401367, -4.53599739074707]",3,2],-0.3332958221435547,True,EleutherAI/pythia-1b-deduped,
prog_size1,4,prog_size1_4,False,[8],"8]
[7] [8] [",-0.7996826171875,[8],True,"[-0.15968894958496094, -4.677959442138672, -4.336670875549316, -4.281811714172363, -5.1920013427734375, -4.999574661254883, -4.018383026123047, -4.651699066162109]",0,8],-0.15968894958496094,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,4,two_rule_comb0_4,False,[9 2],"9 2]
[10 8] [10",-0.8367385864257812,"[9, 2]",True,"[-10.286100387573242, -11.978604316711426, -6.376762390136719, -6.357276916503906, -0.09635162353515625, -4.835542678833008, -13.639565467834473, -7.020610809326172]",4,9 2],-0.09635162353515625,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,4,two_rule_comb1_4,False,[2 7],"2 7]
[5 6] [9",-4.2212066650390625,"[2, 7]",True,"[-1.3580799102783203, -5.188764572143555, -3.667682647705078, -6.332292556762695, -5.898458480834961, -5.217554092407227, -4.2788848876953125, -4.085077285766602]",0,2 7],-1.3580799102783203,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,4,two_rule_comb2_4,False,[7 2],"7 2]
[6 3] [7",-3.008251190185547,"[7, 2]",True,"[-4.520626068115234, -10.268964767456055, -6.188840866088867, -5.920988082885742, -0.7665367126464844, -4.760976791381836, -6.623479843139648, -2.608661651611328]",4,7 2],-0.7665367126464844,True,EleutherAI/pythia-1b-deduped,
two_rule_comb3,4,two_rule_comb3_4,False,[5 7],"5 7]
[6 7] [5",-5.020496368408203,"[5, 7]",True,"[-1.6650619506835938, -2.2739219665527344, -6.31517219543457, -3.9125404357910156, -4.604434967041016, -2.7878189086914062, -4.571203231811523, -5.393192291259766]",0,5 7],-1.6650619506835938,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,4,two_rule_comb4_4,False,[1 4],"1 4]
[2 8] [1",-3.612966537475586,"[1, 4]",True,"[-3.5879745483398438, -5.774927139282227, -6.297008514404297, -3.2034530639648438, -4.007740020751953, -5.77067756652832, -1.993581771850586, -4.083154678344727]",6,1 4],-1.993581771850586,True,EleutherAI/pythia-1b-deduped,
two_rule_comb5,4,two_rule_comb5_4,False,[9 4],"9 4]
[7 3] [9",-1.0278816223144531,"[9, 4]",True,"[-10.68813705444336, -5.684925079345703, -4.205232620239258, -6.037393569946289, -0.554107666015625, -3.2069644927978516, -12.715933799743652, -2.9927196502685547]",4,9 4],-0.554107666015625,True,EleutherAI/pythia-1b-deduped,
three_rule_comb0,4,three_rule_comb0_4,False,[8 0 5],"8 0 5]
[8 8 3]",-3.810647964477539,"[8, 0, 5]",True,"[-11.501474380493164, -0.23791885375976562, -9.948001861572266, -11.269876480102539, -10.956186294555664, -11.272451400756836, -7.514238357543945, -5.369029998779297]",1,8 0 5],-0.23791885375976562,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,4,three_rule_comb1_4,False,[2 2 3],"2 9 4]
[9 9 9]",-5.892717361450195,"[2, 9, 4]",False,"[-4.15721321105957, -12.133977890014648, -7.35828971862793, -4.463573455810547, -6.891517639160156, -8.853883743286133, -7.734609603881836, -2.505542755126953]",7,2 9 4],-2.505542755126953,False,EleutherAI/pythia-1b-deduped,
three_rule_comb2,4,three_rule_comb2_4,False,[9 3 1],"9 3 1]
[9 2 2]",-2.8194580078125,"[9, 3, 1]",True,"[-8.434906005859375, -0.12366867065429688, -10.451305389404297, -13.761251449584961, -8.700716018676758, -11.446701049804688, -8.41787338256836, -11.625455856323242]",1,9 3 1],-0.12366867065429688,True,EleutherAI/pythia-1b-deduped,
