problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
three_rule_comb3,2,three_rule_comb3_2,False,[6 3 7],"6 3 7]
[6 3 7]",-5.265466690063477,"[6, 3, 7]",True,"[-1.6415023803710938, -8.302413940429688, -4.502357482910156, -8.799137115478516, -6.288883209228516, -6.870296478271484, -6.2278289794921875, -8.986503601074219]",0,6 3 7],-1.6415023803710938,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb4,2,three_rule_comb4_2,False,[9 3 1],"9 3 1]
[8 3 1]",-4.31297492980957,"[9, 3, 1]",True,"[-10.576475143432617, -0.8016986846923828, -7.263425827026367, -8.213068008422852, -11.824106216430664, -9.116161346435547, -6.582712173461914, -8.658884048461914]",1,9 3 1],-0.8016986846923828,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb5,2,three_rule_comb5_2,False,[5 3 1],"5 5 1]
[4 4 2]",-2.2458724975585938,"[5, 5, 1]",False,"[-10.954413414001465, -10.932907104492188, -4.3375244140625, -6.784217834472656, -2.697355270385742, -6.171787261962891, -9.130359649658203, -7.511680603027344]",4,5 3 1],-2.697355270385742,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb6,2,three_rule_comb6_2,False,[1 0 2],"1 7 2]
[1 6 2]",-5.598665237426758,"[1, 7, 2]",False,"[-5.811862945556641, -6.908416748046875, -6.2891998291015625, -7.234338760375977, -10.551774978637695, -7.922510147094727, -5.959905624389648, -4.43382453918457]",7,1 0 2],-4.43382453918457,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb7,2,three_rule_comb7_2,False,[4 7 9],"4 4 4]
[4 4 4]",-3.8959693908691406,"[4, 4, 4]",False,"[-7.669185638427734, -8.462190628051758, -7.380313873291016, -3.0013294219970703, -5.375865936279297, -9.17469596862793, -11.112438201904297, -8.970756530761719]",3,6 6 6],-3.0013294219970703,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb8,2,three_rule_comb8_2,False,[3 0 8],"3 6 2]
[3 6 2]",-2.6625938415527344,"[3, 6, 2]",False,"[-8.346668243408203, -8.888744354248047, -6.13701057434082, -7.4768829345703125, -7.098962783813477, -6.718536376953125, -6.671903610229492, -2.5587596893310547]",7,7 4 4],-2.5587596893310547,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb9,2,three_rule_comb9_2,False,[6 7 2],"6 7 2]
[5 6 3]",-3.631998062133789,"[6, 7, 2]",True,"[-7.076026916503906, -8.415143966674805, -2.6731643676757812, -7.179563522338867, -2.40802001953125, -7.654825210571289, -9.076276779174805, -4.738239288330078]",4,4 5 4],-2.40802001953125,False,EleutherAI/pythia-1.4b-deduped,
c3_set_union,2,c3_set_union_2,True,[1 9 8 6],"1 8]
[1] [8]",-7.53577995300293,[1 8],False,"[-9.067859649658203, -3.4535694122314453, -5.870031356811523, -3.116302490234375, -4.046512603759766, 0.0, -3.301015853881836, -2.5562686920166016]",5,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union,2,c1_set_union_2,True,[1],"1]
[4 2] [4]",-3.670888900756836,[1],True,"[-5.784061431884766, -8.504722595214844, -2.8279590606689453, -0.39635658264160156, -8.719139099121094, -4.401462554931641, -10.873283386230469, -11.208293914794922]",3,1],-0.39635658264160156,True,EleutherAI/pythia-1.4b-deduped,
c2_set_union,2,c2_set_union_2,True,[1],"8] [8]
[8] [",-5.783559799194336,[8],False,"[0.0, -3.9219627380371094, -2.866334915161133, -3.7205810546875, -5.032543182373047, -2.0691280364990234, -3.194793701171875, -3.890409469604492]",0,],0.0,False,EleutherAI/pythia-1.4b-deduped,
AND,2,AND_2,True,[5],"5] [8 5]
[8 5",-3.514202117919922,[5],True,"[-7.684101104736328, -8.20589828491211, -9.267887115478516, -15.10721206665039, -7.032983779907227, -9.857929229736328, -12.520002365112305, -0.11645317077636719]",7,5],-0.11645317077636719,True,EleutherAI/pythia-1.4b-deduped,
XOR,2,XOR_2,True,[3 4],"4 5]
[1 4] [4",-5.722829818725586,[4 5],False,"[-18.154834747314453, -3.696500778198242, -3.2109813690185547, -15.27712345123291, -7.868982315063477, -7.611141204833984, -2.8876914978027344, -14.632562637329102]",6,5 4],-2.8876914978027344,False,EleutherAI/pythia-1.4b-deduped,
c3_set_union_permuted,2,c3_set_union_permuted_2,True,[2 1 4 6],"6 4]
[4 2] [6",-6.791021347045898,[4 6],False,"[-4.716745376586914, -4.840951919555664, -2.6186656951904297, -2.3648242950439453, -5.60284423828125, -11.824695587158203, -4.214624404907227, -6.648967742919922]",3,1 2],-2.3648242950439453,False,EleutherAI/pythia-1.4b-deduped,
c2_set_union_permuted,2,c2_set_union_permuted_2,True,[9],"2]
[8] [2 8]",-5.347301483154297,[2],False,"[0.0, -2.695281982421875, -3.868429183959961, -7.736577033996582, -1.0110492706298828, -8.085723876953125, -3.726633071899414, -4.317005157470703]",0,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union_permuted,2,c1_set_union_permuted_2,True,[2],"2]
[2 0] [0]",-4.143983840942383,[2],True,"[-9.850769996643066, -10.749095916748047, -1.1302547454833984, -11.885150909423828, -2.6842117309570312, -6.423379898071289, -3.1545944213867188, -4.309192657470703]",2,2],-1.1302547454833984,True,EleutherAI/pythia-1.4b-deduped,
XOR_permuted,2,XOR_permuted_2,True,[1 7],"7 0]
[7 0] [7",-4.55206298828125,[0 7],False,"[-12.886800765991211, -7.810758590698242, -3.7031326293945312, 0.0, -4.0032958984375, -7.297669410705566, -13.867049217224121, -14.573979377746582]",3,],0.0,False,EleutherAI/pythia-1.4b-deduped,
AND_permuted,2,AND_permuted_2,True,[],"3] [3]
[4] [",-5.104631423950195,[3],False,"[-4.480831146240234, -2.1407604217529297, -11.242565155029297, -7.268241882324219, -4.760997772216797, 0.0, -2.310943603515625, -4.865119934082031]",5,],0.0,True,EleutherAI/pythia-1.4b-deduped,
row_constant,3,row_constant_3,False,[3],"3]
[5] [5] [",-2.0710182189941406,[3],True,"[-4.006692886352539, -5.272726058959961, -4.659786224365234, -5.537935256958008, -3.4998550415039062, -0.10218048095703125, -5.014186859130859, -4.722177505493164]",5,3],-0.10218048095703125,True,EleutherAI/pythia-1.4b-deduped,
col_constant,3,col_constant_3,False,[8],"8]
[7] [4] [",-0.4947948455810547,[8],True,"[-3.1111602783203125, -6.166277885437012, -4.514345169067383, -6.217597961425781, -5.9474029541015625, -5.3131256103515625, -5.630668640136719, -0.09711837768554688]",7,8],-0.09711837768554688,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag1,3,dist3_diag1_3,False,[0],"0]
[0] [5] [",-2.7147159576416016,[0],True,"[-3.9867382049560547, -3.1304054260253906, -3.6835498809814453, -3.6791820526123047, -1.5701408386230469, -3.836343765258789, -3.3112125396728516, -0.8165740966796875]",7,0],-0.8165740966796875,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag2,3,dist3_diag2_3,False,[4],"4]
[4] [7] [",-2.093648910522461,[4],True,"[-4.3039093017578125, -4.151079177856445, -3.605306625366211, -3.940826416015625, -4.356912612915039, -0.17139244079589844, -3.181295394897461, -5.134439468383789]",5,4],-0.17139244079589844,True,EleutherAI/pythia-1.4b-deduped,
prog_size1,3,prog_size1_3,False,[7],"7]
[6] [7] [",-1.1437835693359375,[7],True,"[-4.743825912475586, -2.9785404205322266, -3.0450191497802734, -0.5162429809570312, -2.1437931060791016, -5.649118423461914, -3.2042388916015625, -2.870096206665039]",3,7],-0.5162429809570312,True,EleutherAI/pythia-1.4b-deduped,
prog_size2,3,prog_size2_3,False,[1],"2]
[3] [2] [",-2.7007293701171875,[2],False,"[-3.544099807739258, -1.5880775451660156, -1.7781238555908203, -3.728322982788086, -2.50213623046875, -4.314870834350586, -3.8507137298583984, -2.2580718994140625]",1,1],-1.5880775451660156,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb0,3,two_rule_comb0_3,False,[2 0],"2 0]
[1 0] [1",-2.7021656036376953,"[2, 0]",True,"[-0.025968551635742188, -6.771251678466797, -7.650735855102539, -7.456357955932617, -8.765203475952148, -8.690996170043945, -7.000345230102539, -10.481203079223633]",0,2 0],-0.025968551635742188,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb1,3,two_rule_comb1_3,False,[3 4],"3 4]
[2 7] [2",-2.710908889770508,"[3, 4]",True,"[-8.849603652954102, -8.087213516235352, -0.31877708435058594, -9.460803985595703, -9.352615356445312, -7.084808349609375, -6.683656692504883, -8.486528396606445]",2,3 4],-0.31877708435058594,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb2,3,two_rule_comb2_3,False,[1 5],"2 5]
[3 3] [2",-2.608440399169922,"[2, 5]",False,"[-9.415210723876953, -8.496570587158203, -5.409069061279297, -2.0015830993652344, -12.146459579467773, -8.288379669189453, -4.014379501342773, -9.053180694580078]",3,1 5],-2.0015830993652344,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb3,3,two_rule_comb3_3,False,[1 8],"1 8]
[1 8] [8",-2.580474853515625,"[1, 8]",True,"[-0.6371421813964844, -5.87574577331543, -5.0167388916015625, -7.492883682250977, -3.1055259704589844, -6.9003143310546875, -8.631645202636719, -7.193269729614258]",0,1 8],-0.6371421813964844,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb4,3,two_rule_comb4_3,False,[3 1],"3 4]
[3 4] [2",-3.5306320190429688,"[3, 4]",False,"[-5.146902084350586, -3.3979568481445312, -5.238834381103516, -6.62904167175293, -7.720939636230469, -4.083009719848633, -6.384939193725586, -5.131658554077148]",1,1 3],-3.3979568481445312,False,EleutherAI/pythia-1.4b-deduped,
two_rule_comb5,3,two_rule_comb5_3,False,[4 5],"4 5]
[4 5] [3",-1.1755180358886719,"[4, 5]",True,"[-5.274452209472656, -3.5804080963134766, -9.150562286376953, -5.368093490600586, -8.524934768676758, -0.2921619415283203, -5.525312423706055, -7.654733657836914]",5,4 5],-0.2921619415283203,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb0,3,three_rule_comb0_3,False,[9 7 2],"9 7 2]
[10 5 6]",-5.600246429443359,"[9, 7, 2]",True,"[-13.163759231567383, -0.012958526611328125, -7.855382919311523, -12.777523040771484, -9.77546501159668, -14.082975387573242, -13.682525634765625, -12.417137145996094]",1,9 7 2],-0.012958526611328125,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb1,3,three_rule_comb1_3,False,[6 4 8],"6 4 8]
[4 2 8]",-5.279436111450195,"[6, 4, 8]",True,"[-9.329557418823242, -7.800411224365234, -10.712564468383789, -0.5614109039306641, -10.09434700012207, -11.658504486083984, -11.406805038452148, -11.210439682006836]",3,6 4 8],-0.5614109039306641,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb2,3,three_rule_comb2_3,False,[2 8 8],"2 8 8]
[1 7 9]",-4.243955612182617,"[2, 8, 8]",True,"[-11.195045471191406, -10.74919319152832, -12.015663146972656, -9.41563606262207, -7.668731689453125, -9.000446319580078, -10.351757049560547, -0.6434440612792969]",7,2 8 8],-0.6434440612792969,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb3,3,three_rule_comb3_3,False,[4 8 9],"4 8 5]
[4 8 5]",-7.685150146484375,"[4, 8, 5]",False,"[-7.689764022827148, -6.651741027832031, -5.1276702880859375, -7.144926071166992, -7.148885726928711, -7.977140426635742, -5.758211135864258, -7.597690582275391]",2,4 8 9],-5.1276702880859375,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb4,3,three_rule_comb4_3,False,[9 7 0],"9 6 1]
[10 10 1]",-5.365678787231445,"[9, 6, 1]",False,"[-11.796842575073242, -3.9912033081054688, -6.460046768188477, -8.527900695800781, -10.722869873046875, -6.907562255859375, -11.575313568115234, -12.311439514160156]",1,9 7 0],-3.9912033081054688,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb5,3,three_rule_comb5_3,False,[5 9 2],"5 7 7]
[4 4 5]",-4.519153594970703,"[5, 7, 7]",False,"[-8.15818977355957, -8.04644775390625, -14.147420883178711, -4.598102569580078, -14.087377548217773, -6.18280029296875, -11.13229751586914, -11.269742965698242]",3,7 7 3],-4.598102569580078,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb6,3,three_rule_comb6_3,False,[3 1 9],"1 9 4]
[1 9 4]",-6.549320220947266,"[1, 9, 4]",False,"[-7.51530647277832, -6.972053527832031, -6.540927886962891, -9.338260650634766, -3.817789077758789, -5.250556945800781, -6.373476028442383, -6.137006759643555]",4,3 1 9],-3.817789077758789,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb7,3,three_rule_comb7_3,False,[4 8 5],"4 7 8]
[3 4 6]",-3.617403030395508,"[4, 7, 8]",False,"[-13.174256324768066, -9.941350936889648, -12.655316352844238, -4.375621795654297, -11.950504302978516, -5.154369354248047, -11.660744667053223, -12.729774475097656]",3,2 5 1],-4.375621795654297,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb8,3,three_rule_comb8_3,False,[7 5 9],"7 5 3]
[7 5 3]",-2.4156665802001953,"[7, 5, 3]",False,"[-5.044445037841797, -12.80950927734375, -9.878070831298828, -4.18372917175293, -9.389240264892578, -6.162288665771484, -10.473409652709961, -6.017478942871094]",3,7 5 6],-4.18372917175293,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb9,3,three_rule_comb9_3,False,[5 8 6],"5 8 6]
[5 8 6]",-0.6521930694580078,"[5, 8, 6]",True,"[-5.38111686706543, -5.9180145263671875, -0.3700714111328125, -11.39324951171875, -9.64759635925293, -12.461566925048828, -4.0888824462890625, -9.139013290405273]",2,5 8 6],-0.3700714111328125,True,EleutherAI/pythia-1.4b-deduped,
c3_set_union,3,c3_set_union_3,True,[0 4 8 7],"0 8]
[4] [7]",-3.6265735626220703,[0 8],False,"[-8.424280166625977, -3.703428268432617, -4.069301605224609, -3.879344940185547, -4.044435501098633, -4.404848098754883, -3.517242431640625, -3.9088668823242188]",6,0],-3.517242431640625,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union,3,c1_set_union_3,True,[9],"9]
[9 0] [9]",-2.523893356323242,[9],True,"[-0.20248794555664062, -8.918289184570312, -10.842941284179688, -9.418394088745117, -7.135017395019531, -6.185342788696289, -5.675682067871094, -9.693609237670898]",0,9],-0.20248794555664062,True,EleutherAI/pythia-1.4b-deduped,
c2_set_union,3,c2_set_union_3,True,[2],"2] [2]
[3] [",-4.716390609741211,[2],True,"[-4.0976409912109375, -5.882242202758789, 0.0, -4.954565048217773, -4.818735122680664, -0.7538585662841797, -2.3117237091064453, -6.523187637329102]",2,],0.0,False,EleutherAI/pythia-1.4b-deduped,
AND,3,AND_3,True,[5],"5] [6]
[0 5]",-3.4325027465820312,[5],True,"[-8.336145401000977, -15.848691940307617, -11.229026794433594, -4.687803268432617, -7.009611129760742, -0.1867542266845703, -8.767322540283203, -8.058521270751953]",5,5],-0.1867542266845703,True,EleutherAI/pythia-1.4b-deduped,
XOR,3,XOR_3,True,[9 8],"1 6]
[1 6] [8",-5.870937347412109,[1 6],False,"[-15.237896919250488, -2.7450790405273438, -3.526132583618164, -5.114442825317383, -8.798107147216797, -7.628759384155273, 0.0, -3.2605648040771484]",6,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c3_set_union_permuted,3,c3_set_union_permuted_3,True,[6 0 1 3],"3 0]
[1] [6]",-5.951358795166016,[0 3],False,"[-12.642389297485352, -2.9833908081054688, -2.6215591430664062, 0.0, -3.3347930908203125, -7.523532867431641, -2.4413890838623047, -4.503078460693359]",3,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c2_set_union_permuted,3,c2_set_union_permuted_3,True,[8],"9] [8]
[0] [",-5.925670623779297,[9],False,"[-3.335582733154297, -1.952749252319336, -7.059047698974609, -1.958780288696289, -6.962894439697266, -9.427560806274414, 0.0, -5.29371452331543]",6,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union_permuted,3,c1_set_union_permuted_3,True,[3],"0]
[0 0] [0]",-3.9423446655273438,[0],False,"[-6.054471969604492, -9.287635803222656, -13.78322696685791, -2.366701126098633, 0.0, -15.160799026489258, -1.939971923828125, -10.158079147338867]",4,],0.0,False,EleutherAI/pythia-1.4b-deduped,
XOR_permuted,3,XOR_permuted_3,True,[6 0],"6 6]
[6 0] [6",-4.892511367797852,[6 6],False,"[-3.140317916870117, -14.510334968566895, -5.139013290405273, -9.405662536621094, -11.586235046386719, -2.746946334838867, -4.288127899169922, -5.723543167114258]",5,6 0],-2.746946334838867,True,EleutherAI/pythia-1.4b-deduped,
AND_permuted,3,AND_permuted_3,True,[],"2] [2]
[7] [",-3.0630016326904297,[2],False,"[0.0, -6.307672500610352, -13.939570426940918, -12.841423034667969, -17.68458366394043, -13.429883003234863, -2.3885459899902344, -1.8137264251708984]",0,],0.0,True,EleutherAI/pythia-1.4b-deduped,
row_constant,4,row_constant_4,False,[6],"6]
[4] [4] [",-2.209463119506836,[6],True,"[-5.604909896850586, -4.676486968994141, -2.9836387634277344, -4.87492561340332, -0.1570758819580078, -4.096990585327148, -5.391595840454102, -3.2567996978759766]",4,6],-0.1570758819580078,True,EleutherAI/pythia-1.4b-deduped,
col_constant,4,col_constant_4,False,[7],"7]
[9] [8] [",-0.32232093811035156,[7],True,"[-6.640554428100586, -7.664549827575684, -7.856744766235352, -4.679309844970703, -7.965070724487305, -0.024532318115234375, -5.358587265014648, -6.844249725341797]",5,7],-0.024532318115234375,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag1,4,dist3_diag1_4,False,[6],"6]
[6] [5] [",-3.049640655517578,[6],True,"[-3.822357177734375, -1.6726341247558594, -0.9604301452636719, -2.6385269165039062, -3.467264175415039, -2.910188674926758, -3.6105403900146484, -2.7401962280273438]",2,6],-0.9604301452636719,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag2,4,dist3_diag2_4,False,[2],"2]
[8] [2] [",-2.2451820373535156,[2],True,"[-3.9617691040039062, -4.828269958496094, -4.137685775756836, -0.22237396240234375, -3.871091842651367, -4.136894226074219, -3.583436965942383, -3.786935806274414]",3,2],-0.22237396240234375,True,EleutherAI/pythia-1.4b-deduped,
prog_size1,4,prog_size1_4,False,[8],"8]
[7] [8] [",-1.069723129272461,[8],True,"[-0.34993934631347656, -3.236612319946289, -3.7245121002197266, -4.245859146118164, -4.104692459106445, -3.851827621459961, -3.1244449615478516, -3.205486297607422]",0,8],-0.34993934631347656,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb0,4,two_rule_comb0_4,False,[9 2],"9 2]
[10 8] [10",-2.736166000366211,"[9, 2]",True,"[-9.320232391357422, -11.628445625305176, -7.635847091674805, -8.294652938842773, -0.09668159484863281, -6.812263488769531, -12.968573570251465, -8.15363883972168]",4,9 2],-0.09668159484863281,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb1,4,two_rule_comb1_4,False,[2 7],"2 7]
[2 6] [5",-1.8467845916748047,"[2, 7]",True,"[-0.4936809539794922, -5.932437896728516, -6.351068496704102, -8.157608032226562, -6.786571502685547, -7.511924743652344, -7.064666748046875, -7.53557014465332]",0,2 7],-0.4936809539794922,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb2,4,two_rule_comb2_4,False,[7 2],"7 2]
[6 3] [7",-1.6504955291748047,"[7, 2]",True,"[-6.101446151733398, -12.025744438171387, -5.925220489501953, -5.48375129699707, -0.3818321228027344, -5.018632888793945, -7.1663970947265625, -4.282415390014648]",4,7 2],-0.3818321228027344,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb3,4,two_rule_comb3_4,False,[5 7],"5 7]
[5 7] [8",-5.760326385498047,"[5, 7]",True,"[-1.9226016998291016, -3.2405433654785156, -6.091646194458008, -3.3067588806152344, -4.272584915161133, -3.4106388092041016, -4.412578582763672, -4.960695266723633]",0,5 7],-1.9226016998291016,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb4,4,two_rule_comb4_4,False,[1 4],"1 4]
[2 8] [1",-2.030008316040039,"[1, 4]",True,"[-4.120553970336914, -7.625148773193359, -7.560192108154297, -3.004026412963867, -4.47319221496582, -7.011529922485352, -1.347818374633789, -6.444665908813477]",6,1 4],-1.347818374633789,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb5,4,two_rule_comb5_4,False,[9 4],"9 4]
[7 3] [9",-1.3616771697998047,"[9, 4]",True,"[-11.577127456665039, -6.677238464355469, -6.711603164672852, -6.7203521728515625, -0.32148170471191406, -3.994253158569336, -13.03977108001709, -6.213567733764648]",4,9 4],-0.32148170471191406,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb0,4,three_rule_comb0_4,False,[8 0 5],"8 0 5]
[3 8 3]",-2.665332794189453,"[8, 0, 5]",True,"[-11.109827041625977, -0.05550384521484375, -9.64498519897461, -13.569646835327148, -11.003995895385742, -9.841106414794922, -9.48299789428711, -6.572315216064453]",1,8 0 5],-0.05550384521484375,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb1,4,three_rule_comb1_4,False,[2 2 3],"2 3 4]
[9 1 1]",-6.668994903564453,"[2, 3, 4]",False,"[-2.9206199645996094, -10.108247756958008, -9.322582244873047, -7.603899002075195, -8.746673583984375, -7.980854034423828, -4.572719573974609, -3.773172378540039]",0,2 2 3],-2.9206199645996094,True,EleutherAI/pythia-1.4b-deduped,
