model,revision,model_family,training_step,model_n_params,problem_type,problem_ind,problem_id,perm_invariant,correct_answer,response,response_sum_logprob,response_correct,eval_method,pretty_eval_method
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb7,2,three_rule_comb7_2,False,[4 7 9],6 6 6],-4.357736587524414,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb8,2,three_rule_comb8_2,False,[3 0 8],"9 2 6]
[8 2 6]",-4.239831924438477,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb8,2,three_rule_comb8_2,False,[3 0 8],7 4 4],-3.442586898803711,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb9,2,three_rule_comb9_2,False,[6 7 2],"6 4 5]
[5 6 3]",-3.3533496856689453,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb9,2,three_rule_comb9_2,False,[6 7 2],6 7 2],-3.3262805938720703,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union,2,c3_set_union_2,True,[1 9 8 6],"1 8]
[2 9] [1",-6.891836166381836,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union,2,c3_set_union_2,True,[1 9 8 6],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union,2,c1_set_union_2,True,[1],"2]
[1 2] [1]",-5.471965789794922,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union,2,c1_set_union_2,True,[1],1],-1.789958953857422,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union,2,c2_set_union_2,True,[1],"8 1 4 1] [4 1]
",-5.736743927001953,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union,2,c2_set_union_2,True,[1],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND,2,AND_2,True,[5],"5] [5]
[8 5]",-4.237358093261719,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND,2,AND_2,True,[5],5],-1.015522003173828,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR,2,XOR_2,True,[3 4],"2 2]
[1 4] [1",-6.377902984619141,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR,2,XOR_2,True,[3 4],5 4],-3.495105743408203,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union_permuted,2,c3_set_union_permuted_2,True,[2 1 4 6],"6 2]
[2] [1]",-7.463876724243164,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union_permuted,2,c3_set_union_permuted_2,True,[2 1 4 6],1 2],-1.955617904663086,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union_permuted,2,c2_set_union_permuted_2,True,[9],"2 9] [2 9]
[7",-4.983945846557617,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union_permuted,2,c2_set_union_permuted_2,True,[9],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union_permuted,2,c1_set_union_permuted_2,True,[2],"2] [2]
[2 2]",-7.668142318725586,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union_permuted,2,c1_set_union_permuted_2,True,[2],2],-2.2874794006347656,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR_permuted,2,XOR_permuted_2,True,[1 7],"7 7]
[4 7] [7",-5.551374435424805,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR_permuted,2,XOR_permuted_2,True,[1 7],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND_permuted,2,AND_permuted_2,True,[],"2]
[4] [2] [",-6.668886184692383,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND_permuted,2,AND_permuted_2,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,row_constant,3,row_constant_3,False,[3],"3]
[2] [2] [",-2.7932701110839844,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,row_constant,3,row_constant_3,False,[3],3],-0.1061820983886718,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,col_constant,3,col_constant_3,False,[8],"8]
[7] [4] [",-0.5245628356933594,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,col_constant,3,col_constant_3,False,[8],8],-0.1839237213134765,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,dist3_diag1,3,dist3_diag1_3,False,[0],"5]
[9] [5] [",-2.714557647705078,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,dist3_diag1,3,dist3_diag1_3,False,[0],5],-1.0017166137695312,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,dist3_diag2,3,dist3_diag2_3,False,[4],"4] [7]
[1] [",-2.790769577026367,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,dist3_diag2,3,dist3_diag2_3,False,[4],4],-0.7662754058837891,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,prog_size1,3,prog_size1_3,False,[7],"7]
[6] [7] [",-0.7155857086181641,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,prog_size1,3,prog_size1_3,False,[7],7],-0.1316299438476562,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,prog_size2,3,prog_size2_3,False,[1],"2]
[3] [2] [",-2.8451480865478516,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,prog_size2,3,prog_size2_3,False,[1],7],-1.4765281677246094,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb0,3,two_rule_comb0_3,False,[2 0],"2 0]
[1 0] [1",-3.1378116607666016,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb0,3,two_rule_comb0_3,False,[2 0],2 0],-0.0921363830566406,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb1,3,two_rule_comb1_3,False,[3 4],"3 4]
[1 7] [1",-6.610132217407227,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb1,3,two_rule_comb1_3,False,[3 4],3 4],-2.10489273071289,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb2,3,two_rule_comb2_3,False,[1 5],"2 4]
[7 3] [2",-4.474496841430664,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb2,3,two_rule_comb2_3,False,[1 5],1 5],-2.8958778381347656,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb3,3,two_rule_comb3_3,False,[1 8],"1 8]
[1 8] [8",-3.203704833984375,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb3,3,two_rule_comb3_3,False,[1 8],1 8],-0.8856658935546875,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb4,3,two_rule_comb4_3,False,[3 1],"3 4]
[3 4] [2",-3.70352554321289,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb4,3,two_rule_comb4_3,False,[3 1],8 2],-3.176097869873047,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb5,3,two_rule_comb5_3,False,[4 5],"4 5]
[7 2] [4",-2.5999622344970703,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb5,3,two_rule_comb5_3,False,[4 5],4 5],-0.9605369567871094,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb0,3,three_rule_comb0_3,False,[9 7 2],"9 7 2]
[10 2 2]",-4.684331893920898,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb0,3,three_rule_comb0_3,False,[9 7 2],9 7 2],-0.062356948852539,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb1,3,three_rule_comb1_3,False,[6 4 8],"6 4 2]
[1 2 3]",-6.946016311645508,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb1,3,three_rule_comb1_3,False,[6 4 8],6 4 8],-3.0997371673583984,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb2,3,three_rule_comb2_3,False,[2 8 8],"2 6 7]
[1 5 7]",-6.578191757202148,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb2,3,three_rule_comb2_3,False,[2 8 8],2 8 8],-2.382484436035156,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb3,3,three_rule_comb3_3,False,[4 8 9],"2 4 3]
[2 2 4]",-10.574529647827148,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb3,3,three_rule_comb3_3,False,[4 8 9],4 2 9],-5.742794036865234,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb4,3,three_rule_comb4_3,False,[9 7 0],"9 3 2]
[10 9 4]",-4.327581405639648,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb4,3,three_rule_comb4_3,False,[9 7 0],9 9 4],-4.763916015625,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb5,3,three_rule_comb5_3,False,[5 9 2],"5 7 5]
[4 4 3]",-5.178943634033203,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb5,3,three_rule_comb5_3,False,[5 9 2],5 9 2],-4.739538192749023,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb6,3,three_rule_comb6_3,False,[3 1 9],"0 1 9]
[4 1 9]",-3.758207321166992,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb6,3,three_rule_comb6_3,False,[3 1 9],0 0 9],-4.119993209838867,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb7,3,three_rule_comb7_3,False,[4 8 5],"4 5 2]
[3 4 6]",-3.5035934448242188,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb7,3,three_rule_comb7_3,False,[4 8 5],2 5 1],-4.363922119140625,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb8,3,three_rule_comb8_3,False,[7 5 9],"7 5 2]
[6 4 2]",-2.682096481323242,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb8,3,three_rule_comb8_3,False,[7 5 9],7 5 9],-3.958076477050781,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb9,3,three_rule_comb9_3,False,[5 8 6],"5 8 6]
[8 5 3]",-2.637716293334961,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb9,3,three_rule_comb9_3,False,[5 8 6],5 8 6],-1.6153106689453125,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union,3,c3_set_union_3,True,[0 4 8 7],"0 8]
[0 8] [0",-6.205356597900391,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union,3,c3_set_union_3,True,[0 4 8 7],8 7],-2.7342395782470703,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union,3,c1_set_union_3,True,[9],"0]
[0 0] [7 9",-7.492218017578125,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union,3,c1_set_union_3,True,[9],9],-2.0109825134277344,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union,3,c2_set_union_3,True,[2],"2 2] [2 2 5]
[",-8.007047653198242,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union,3,c2_set_union_3,True,[2],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND,3,AND_3,True,[5],"5 4]
[0 5] [6",-3.193328857421875,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND,3,AND_3,True,[5],5],-1.6440296173095703,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR,3,XOR_3,True,[9 8],"1 6]
[1 6] [1",-7.6730499267578125,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR,3,XOR_3,True,[9 8],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union_permuted,3,c3_set_union_permuted_3,True,[6 0 1 3],"3 0]
[1 6] [6",-6.043455123901367,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union_permuted,3,c3_set_union_permuted_3,True,[6 0 1 3],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union_permuted,3,c2_set_union_permuted_3,True,[8],"9 0 8 7] [8 9]
",-4.287038803100586,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union_permuted,3,c2_set_union_permuted_3,True,[8],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union_permuted,3,c1_set_union_permuted_3,True,[3],"0]
[0] [0] [",-6.759159088134766,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union_permuted,3,c1_set_union_permuted_3,True,[3],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR_permuted,3,XOR_permuted_3,True,[6 0],"6 8]
[8 3] [6",-7.406883239746094,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR_permuted,3,XOR_permuted_3,True,[6 0],0 8],-2.374837875366211,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND_permuted,3,AND_permuted_3,True,[],"2 2] [2]
[7]",-4.892406463623047,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND_permuted,3,AND_permuted_3,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,row_constant,4,row_constant_4,False,[6],"6]
[2] [2] [",-2.72247314453125,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,row_constant,4,row_constant_4,False,[6],6],-0.0921401977539062,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,col_constant,4,col_constant_4,False,[7],"7]
[9] [8] [",-0.3800315856933594,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,col_constant,4,col_constant_4,False,[7],7],-0.1230659484863281,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,dist3_diag1,4,dist3_diag1_4,False,[6],"6]
[6] [5] [",-1.5848426818847656,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,dist3_diag1,4,dist3_diag1_4,False,[6],6],-0.2824077606201172,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,dist3_diag2,4,dist3_diag2_4,False,[2],"2]
[2] [7] [",-2.3245582580566406,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,dist3_diag2,4,dist3_diag2_4,False,[2],2],-0.1916065216064453,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,prog_size1,4,prog_size1_4,False,[8],"8]
[7] [8] [",-1.1329307556152344,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,prog_size1,4,prog_size1_4,False,[8],8],-0.2467727661132812,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb0,4,two_rule_comb0_4,False,[9 2],"9 2]
[8 8] [8",-3.6237945556640625,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb0,4,two_rule_comb0_4,False,[9 2],9 2],-0.8989009857177734,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb1,4,two_rule_comb1_4,False,[2 7],"2 7]
[9 6] [2",-5.655519485473633,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb1,4,two_rule_comb1_4,False,[2 7],2 7],-1.5064945220947266,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb2,4,two_rule_comb2_4,False,[7 2],"7 2]
[6 3] [7",-2.5053443908691406,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb2,4,two_rule_comb2_4,False,[7 2],7 2],-0.2182903289794922,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb3,4,two_rule_comb3_4,False,[5 7],"7 0]
[6 2] [7",-7.749555587768555,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb3,4,two_rule_comb3_4,False,[5 7],5 7],-3.435474395751953,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb4,4,two_rule_comb4_4,False,[1 4],"1 4]
[2 8] [1",-4.024871826171875,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb4,4,two_rule_comb4_4,False,[1 4],1 4],-2.2525882720947266,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb5,4,two_rule_comb5_4,False,[9 4],"9 4]
[7 3] [9",-2.185323715209961,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,two_rule_comb5,4,two_rule_comb5_4,False,[9 4],9 4],-1.2079601287841797,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb0,4,three_rule_comb0_4,False,[8 0 5],"8 0 5]
[7 8 3]",-3.2879390716552734,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb0,4,three_rule_comb0_4,False,[8 0 5],8 0 5],-0.6094799041748047,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb1,4,three_rule_comb1_4,False,[2 2 3],"2 2 9]
[9 1 2]",-7.393150329589844,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb1,4,three_rule_comb1_4,False,[2 2 3],2 2 3],-3.779092788696289,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb2,4,three_rule_comb2_4,False,[9 3 1],"9 3 1]
[2 3 2]",-6.099388122558594,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb2,4,three_rule_comb2_4,False,[9 3 1],9 3 1],-0.9540729522705078,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb3,4,three_rule_comb3_4,False,[0 5 4],"0 4 4]
[0 4 4]",-5.792535781860352,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb3,4,three_rule_comb3_4,False,[0 5 4],0 4 4],-2.986574172973633,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb4,4,three_rule_comb4_4,False,[9 8 3],"9 7 3]
[7 3 0]",-9.453163146972656,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb4,4,three_rule_comb4_4,False,[9 8 3],5 0 3],-4.726511001586914,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb5,4,three_rule_comb5_4,False,[0 2 4],"1 2 4]
[2 3 4]",-5.809389114379883,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb5,4,three_rule_comb5_4,False,[0 2 4],4 4 4],-3.876174926757813,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb6,4,three_rule_comb6_4,False,[2 5 3],"2 5 3]
[4 6 5]",-2.1346988677978516,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb6,4,three_rule_comb6_4,False,[2 5 3],2 5 3],-0.2715587615966797,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb7,4,three_rule_comb7_4,False,[7 5 2],"7 2 5]
[6 2 7]",-6.971706390380859,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb7,4,three_rule_comb7_4,False,[7 5 2],7 5 2],-3.544881820678711,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb8,4,three_rule_comb8_4,False,[9 4 8],"9 4 3]
[8 5 3]",-5.673900604248047,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb8,4,three_rule_comb8_4,False,[9 4 8],9 4 8],-4.797657012939453,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb9,4,three_rule_comb9_4,False,[5 6 2],"5 4 2]
[8 3 5]",-2.6646080017089844,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,three_rule_comb9,4,three_rule_comb9_4,False,[5 6 2],5 4 3],-2.4384994506835938,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union,4,c3_set_union_4,True,[8 6 5 2],"2 4]
[6 2] [2",-8.262161254882812,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union,4,c3_set_union_4,True,[8 6 5 2],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union,4,c1_set_union_4,True,[7],"0] [7]
[0 7]",-8.057022094726562,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union,4,c1_set_union_4,True,[7],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union,4,c2_set_union_4,True,[3],"5 3 8] [8 8]
[",-5.030921936035156,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union,4,c2_set_union_4,True,[3],8],-3.617399215698242,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND,4,AND_4,True,[2],"2 1]
[6 2] [5",-3.390588760375977,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND,4,AND_4,True,[2],2],-1.6775379180908203,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR,4,XOR_4,True,[9 3],"1 2]
[1 2] [1",-5.633977890014648,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR,4,XOR_4,True,[9 3],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union_permuted,4,c3_set_union_permuted_4,True,[4 3 1 7],"7 1]
[3 4] [4",-6.4854583740234375,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c3_set_union_permuted,4,c3_set_union_permuted_4,True,[4 3 1 7],],0.0,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union_permuted,4,c2_set_union_permuted_4,True,[8],"7 5 9 9] [9 9]
",-4.864330291748047,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c2_set_union_permuted,4,c2_set_union_permuted_4,True,[8],8],-3.850183486938477,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union_permuted,4,c1_set_union_permuted_4,True,[1],"8]
[1 2] [2]",-7.660974502563477,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,c1_set_union_permuted,4,c1_set_union_permuted_4,True,[1],8],-1.4219493865966797,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR_permuted,4,XOR_permuted_4,True,[3 6],"0 3]
[4 3] [4",-5.452762603759766,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,XOR_permuted,4,XOR_permuted_4,True,[3 6],4 6],-3.0637359619140625,False,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND_permuted,4,AND_permuted_4,True,[],"5] [5]
[9] [",-3.4131546020507812,False,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,AND_permuted,4,AND_permuted_4,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step31000-tokens137B,OLMo,31000,7,row_constant,5,row_constant_5,False,[7],"7]
[8] [8] [",-2.222118377685547,True,generated,Production
OLMo 7B,step31000-tokens137B,OLMo,31000,7,row_constant,5,row_constant_5,False,[7],7],-0.0794563293457031,True,mc,Forced choice
