model,model_family,model_n_params,problem_type,problem_ind,problem_id,perm_invariant,correct_answer,response,response_sum_logprob,response_correct,eval_method,pretty_eval_method
Llama-2 7B,Llama-2,7.0,AND_permuted,2,AND_permuted_2,True,[],"3]
[5 3] [5",-8.216801643371582,False,generated,Production
Llama-2 7B,Llama-2,7.0,AND_permuted,2,AND_permuted_2,True,[],],0.0,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,row_constant,3,row_constant_3,False,[3],"3]
[4] [4] [",-2.343973159790039,True,generated,Production
Llama-2 7B,Llama-2,7.0,row_constant,3,row_constant_3,False,[3],3],-0.0575485229492187,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,col_constant,3,col_constant_3,False,[8],"8]
[7] [4] [",-0.47320556640625,True,generated,Production
Llama-2 7B,Llama-2,7.0,col_constant,3,col_constant_3,False,[8],8],-0.0411243438720703,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,dist3_diag1,3,dist3_diag1_3,False,[0],"0]
\end{code}

",-2.4506616592407227,True,generated,Production
Llama-2 7B,Llama-2,7.0,dist3_diag1,3,dist3_diag1_3,False,[0],0],-0.1422386169433593,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,dist3_diag2,3,dist3_diag2_3,False,[4],"4]
[1] [4] [",-2.6273250579833984,True,generated,Production
Llama-2 7B,Llama-2,7.0,dist3_diag2,3,dist3_diag2_3,False,[4],4],-0.1459388732910156,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,prog_size1,3,prog_size1_3,False,[7],"7]
[6] [7] [",-0.4134044647216797,True,generated,Production
Llama-2 7B,Llama-2,7.0,prog_size1,3,prog_size1_3,False,[7],7],-0.0252037048339843,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,prog_size2,3,prog_size2_3,False,[1],"1]

[1] [0]",-5.815072059631348,True,generated,Production
Llama-2 7B,Llama-2,7.0,prog_size2,3,prog_size2_3,False,[1],1],-0.062753677368164,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb0,3,two_rule_comb0_3,False,[2 0],"2 0]
\end{code}",-2.0563507080078125,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb0,3,two_rule_comb0_3,False,[2 0],2 0],-0.0758056640625,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb1,3,two_rule_comb1_3,False,[3 4],"3 4]
[1 0]",-4.099654197692871,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb1,3,two_rule_comb1_3,False,[3 4],3 4],-0.3606452941894531,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb2,3,two_rule_comb2_3,False,[1 5],"1 5]
[7 3]",-3.35042667388916,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb2,3,two_rule_comb2_3,False,[1 5],1 5],-0.2718067169189453,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb3,3,two_rule_comb3_3,False,[1 8],"1 8]
[1 8]",-2.1721115112304688,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb3,3,two_rule_comb3_3,False,[1 8],1 8],-0.0668163299560546,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb4,3,two_rule_comb4_3,False,[3 1],"1 4]
[8 2]",-5.987905502319336,False,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb4,3,two_rule_comb4_3,False,[3 1],1 4],-2.882425308227539,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb5,3,two_rule_comb5_3,False,[4 5],"4 5]
[5 4]",-0.4839344024658203,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb5,3,two_rule_comb5_3,False,[4 5],4 5],-0.0563182830810546,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb0,3,three_rule_comb0_3,False,[9 7 2],"9 7 2]
[9 ",-2.123785972595215,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb0,3,three_rule_comb0_3,False,[9 7 2],9 7 2],-0.0404415130615234,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb1,3,three_rule_comb1_3,False,[6 4 8],"6 4 8]
[5 ",-3.7467079162597656,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb1,3,three_rule_comb1_3,False,[6 4 8],6 4 8],-1.2670536041259766,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb2,3,three_rule_comb2_3,False,[2 8 8],"2 8 8]
[1 ",-2.629612922668457,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb2,3,three_rule_comb2_3,False,[2 8 8],2 8 8],-0.2021522521972656,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb3,3,three_rule_comb3_3,False,[4 8 9],"2 8 4]
[2 ",-6.081949234008789,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb3,3,three_rule_comb3_3,False,[4 8 9],4 8 9],-4.275657653808594,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb4,3,three_rule_comb4_3,False,[9 7 0],"9 6 2]
[1 ",-6.303849220275879,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb4,3,three_rule_comb4_3,False,[9 7 0],9 7 0],-4.226253509521484,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb5,3,three_rule_comb5_3,False,[5 9 2],"5 7 2]
[4 ",-4.727932929992676,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb5,3,three_rule_comb5_3,False,[5 9 2],5 9 2],-0.6795425415039062,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb6,3,three_rule_comb6_3,False,[3 1 9],"8 0 4]
[0 ",-6.242148399353027,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb6,3,three_rule_comb6_3,False,[3 1 9],3 1 9],-2.8727359771728516,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb7,3,three_rule_comb7_3,False,[4 8 5],"1 8 5]
[3 ",-2.148771286010742,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb7,3,three_rule_comb7_3,False,[4 8 5],4 8 5],-3.0973892211914062,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb8,3,three_rule_comb8_3,False,[7 5 9],"7 5 4]
[6 ",-3.0163869857788086,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb8,3,three_rule_comb8_3,False,[7 5 9],7 5 6],-2.195274353027344,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb9,3,three_rule_comb9_3,False,[5 8 6],"5 8 6]
[6 ",-1.272749900817871,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb9,3,three_rule_comb9_3,False,[5 8 6],5 8 6],-0.6630325317382812,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c3_set_union,3,c3_set_union_3,True,[0 4 8 7],"0 4 8 7]
[",-1.3620319366455078,True,generated,Production
Llama-2 7B,Llama-2,7.0,c3_set_union,3,c3_set_union_3,True,[0 4 8 7],0 4 8 7],-0.7613925933837891,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c1_set_union,3,c1_set_union_3,True,[9],"9]
[5 9] [5",-3.8165321350097656,True,generated,Production
Llama-2 7B,Llama-2,7.0,c1_set_union,3,c1_set_union_3,True,[9],9],-0.0171260833740234,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c2_set_union,3,c2_set_union_3,True,[2],3 2 5] [2 5,-5.191211700439453,False,generated,Production
Llama-2 7B,Llama-2,7.0,c2_set_union,3,c2_set_union_3,True,[2],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,AND,3,AND_3,True,[5],"5]
[0 4 5]",-5.3032426834106445,True,generated,Production
Llama-2 7B,Llama-2,7.0,AND,3,AND_3,True,[5],5],-0.5174617767333984,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,XOR,3,XOR_3,True,[9 8],"1 6]
[6 8]",-4.883652687072754,False,generated,Production
Llama-2 7B,Llama-2,7.0,XOR,3,XOR_3,True,[9 8],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c3_set_union_permuted,3,c3_set_union_permuted_3,True,[6 0 1 3],"3 1 6]
[1 ",-3.5972604751586914,False,generated,Production
Llama-2 7B,Llama-2,7.0,c3_set_union_permuted,3,c3_set_union_permuted_3,True,[6 0 1 3],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c2_set_union_permuted,3,c2_set_union_permuted_3,True,[8],"9 0] [8 9]
",-6.263628005981445,False,generated,Production
Llama-2 7B,Llama-2,7.0,c2_set_union_permuted,3,c2_set_union_permuted_3,True,[8],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c1_set_union_permuted,3,c1_set_union_permuted_3,True,[3],"3 7]
[6 6]",-11.631293296813965,False,generated,Production
Llama-2 7B,Llama-2,7.0,c1_set_union_permuted,3,c1_set_union_permuted_3,True,[3],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,XOR_permuted,3,XOR_permuted_3,True,[6 0],"0 6]
[6 0]",-4.9395751953125,True,generated,Production
Llama-2 7B,Llama-2,7.0,XOR_permuted,3,XOR_permuted_3,True,[6 0],6 0],-2.733957290649414,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,AND_permuted,3,AND_permuted_3,True,[],"2]
[3 1] [1",-6.690560340881348,False,generated,Production
Llama-2 7B,Llama-2,7.0,AND_permuted,3,AND_permuted_3,True,[],],0.0,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,row_constant,4,row_constant_4,False,[6],"6]
[4] [4] [",-2.502981185913086,True,generated,Production
Llama-2 7B,Llama-2,7.0,row_constant,4,row_constant_4,False,[6],6],-0.0412044525146484,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,col_constant,4,col_constant_4,False,[7],"7]
[9] [8] [",-0.5673542022705078,True,generated,Production
Llama-2 7B,Llama-2,7.0,col_constant,4,col_constant_4,False,[7],7],-0.0138893127441406,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,dist3_diag1,4,dist3_diag1_4,False,[6],"6]
[6] [9] [",-3.172208786010742,True,generated,Production
Llama-2 7B,Llama-2,7.0,dist3_diag1,4,dist3_diag1_4,False,[6],6],-0.5116176605224609,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,dist3_diag2,4,dist3_diag2_4,False,[2],"2]
[2] [7] [",-2.777960777282715,True,generated,Production
Llama-2 7B,Llama-2,7.0,dist3_diag2,4,dist3_diag2_4,False,[2],2],-0.2466583251953125,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,prog_size1,4,prog_size1_4,False,[8],"8]
[7] [8] [",-0.4350748062133789,True,generated,Production
Llama-2 7B,Llama-2,7.0,prog_size1,4,prog_size1_4,False,[8],8],-0.0215167999267578,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb0,4,two_rule_comb0_4,False,[9 2],"9 2]
[10 8",-2.2702436447143555,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb0,4,two_rule_comb0_4,False,[9 2],9 2],-0.0308055877685546,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb1,4,two_rule_comb1_4,False,[2 7],"2 7]
[9 6]",-2.82204532623291,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb1,4,two_rule_comb1_4,False,[2 7],2 7],-0.9409465789794922,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb2,4,two_rule_comb2_4,False,[7 2],"7 2]
[6 3]",-1.2348766326904297,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb2,4,two_rule_comb2_4,False,[7 2],7 2],-0.1482429504394531,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb3,4,two_rule_comb3_4,False,[5 7],"7 5]
[7 4]",-6.143437385559082,False,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb3,4,two_rule_comb3_4,False,[5 7],5 7],-1.410600662231445,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb4,4,two_rule_comb4_4,False,[1 4],"1 8]
[2 8]",-2.8386430740356445,False,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb4,4,two_rule_comb4_4,False,[1 4],1 4],-2.781118392944336,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb5,4,two_rule_comb5_4,False,[9 4],"9 4]
[7 3]",-1.1307296752929688,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb5,4,two_rule_comb5_4,False,[9 4],9 4],-0.1281452178955078,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb0,4,three_rule_comb0_4,False,[8 0 5],"8 0 5]
[1 ",-3.5800085067749023,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb0,4,three_rule_comb0_4,False,[8 0 5],8 0 5],-0.15130615234375,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb1,4,three_rule_comb1_4,False,[2 2 3],"2 2 4]
[9 ",-2.9954710006713867,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb1,4,three_rule_comb1_4,False,[2 2 3],2 2 3],-2.0568199157714844,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb2,4,three_rule_comb2_4,False,[9 3 1],"9 3 1]
[1 ",-2.1443424224853516,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb2,4,three_rule_comb2_4,False,[9 3 1],9 3 1],-0.1137752532958984,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb3,4,three_rule_comb3_4,False,[0 5 4],"2 5 4]
[3 ",-4.640763282775879,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb3,4,three_rule_comb3_4,False,[0 5 4],0 5 4],-3.0678749084472656,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb4,4,three_rule_comb4_4,False,[9 8 3],"9 7 3]
[5 ",-4.1837358474731445,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb4,4,three_rule_comb4_4,False,[9 8 3],9 6 3],-3.2442493438720703,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb5,4,three_rule_comb5_4,False,[0 2 4],"1 2 4]
[2 ",-5.075181007385254,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb5,4,three_rule_comb5_4,False,[0 2 4],0 2 4],-4.363592147827148,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb6,4,three_rule_comb6_4,False,[2 5 3],"2 5 3]
[8 ",-1.6867246627807615,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb6,4,three_rule_comb6_4,False,[2 5 3],2 5 3],-0.1076412200927734,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb7,4,three_rule_comb7_4,False,[7 5 2],"7 4 8]
[6 ",-5.013772010803223,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb7,4,three_rule_comb7_4,False,[7 5 2],7 5 2],-3.7097129821777344,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb8,4,three_rule_comb8_4,False,[9 4 8],"6 4 4]
[8 ",-6.477768898010254,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb8,4,three_rule_comb8_4,False,[9 4 8],9 4 8],-4.590240478515625,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb9,4,three_rule_comb9_4,False,[5 6 2],"5 6 2]
[6 ",-0.7240934371948242,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb9,4,three_rule_comb9_4,False,[5 6 2],5 6 2],-0.2498931884765625,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c3_set_union,4,c3_set_union_4,True,[8 6 5 2],"8 6 5 2]
[",-0.6488351821899414,True,generated,Production
Llama-2 7B,Llama-2,7.0,c3_set_union,4,c3_set_union_4,True,[8 6 5 2],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c1_set_union,4,c1_set_union_4,True,[7],"7]
[0 6] [0",-4.156889915466309,True,generated,Production
Llama-2 7B,Llama-2,7.0,c1_set_union,4,c1_set_union_4,True,[7],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c2_set_union,4,c2_set_union_4,True,[3],5 3 8 2 1],-6.57817268371582,False,generated,Production
Llama-2 7B,Llama-2,7.0,c2_set_union,4,c2_set_union_4,True,[3],3],-2.9490394592285156,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,AND,4,AND_4,True,[2],"2]
[6] [5] [",-2.318492889404297,True,generated,Production
Llama-2 7B,Llama-2,7.0,AND,4,AND_4,True,[2],2],-0.2963485717773437,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,XOR,4,XOR_4,True,[9 3],"1 9]
[2 3]",-4.714800834655762,False,generated,Production
Llama-2 7B,Llama-2,7.0,XOR,4,XOR_4,True,[9 3],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c3_set_union_permuted,4,c3_set_union_permuted_4,True,[4 3 1 7],"7 4]
[1 3]",-5.781351089477539,False,generated,Production
Llama-2 7B,Llama-2,7.0,c3_set_union_permuted,4,c3_set_union_permuted_4,True,[4 3 1 7],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c2_set_union_permuted,4,c2_set_union_permuted_4,True,[8],"8 9]
[7 8]",-6.549238204956055,False,generated,Production
Llama-2 7B,Llama-2,7.0,c2_set_union_permuted,4,c2_set_union_permuted_4,True,[8],8],-1.0426406860351562,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c1_set_union_permuted,4,c1_set_union_permuted_4,True,[1],"1]
[9 8] [8",-7.477945327758789,True,generated,Production
Llama-2 7B,Llama-2,7.0,c1_set_union_permuted,4,c1_set_union_permuted_4,True,[1],1],-1.6798667907714844,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,XOR_permuted,4,XOR_permuted_4,True,[3 6],"6 3]
[6 3]",-5.605423927307129,True,generated,Production
Llama-2 7B,Llama-2,7.0,XOR_permuted,4,XOR_permuted_4,True,[3 6],4 6],-2.9595413208007812,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,AND_permuted,4,AND_permuted_4,True,[],5] [5] [5] [5,-4.868082046508789,False,generated,Production
Llama-2 7B,Llama-2,7.0,AND_permuted,4,AND_permuted_4,True,[],],0.0,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,row_constant,5,row_constant_5,False,[7],"7]
[3] [3] [",-2.5392866134643555,True,generated,Production
Llama-2 7B,Llama-2,7.0,row_constant,5,row_constant_5,False,[7],7],-0.0857791900634765,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,col_constant,5,col_constant_5,False,[8],"8]
[2] [7] [",-0.4818229675292969,True,generated,Production
Llama-2 7B,Llama-2,7.0,col_constant,5,col_constant_5,False,[8],8],-0.033700942993164,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,dist3_diag1,5,dist3_diag1_5,False,[6],"6]
[6] [1] [",-2.7121381759643555,True,generated,Production
Llama-2 7B,Llama-2,7.0,dist3_diag1,5,dist3_diag1_5,False,[6],6],-0.372232437133789,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,dist3_diag2,5,dist3_diag2_5,False,[8],"8]
[6] [8] [",-2.3811864852905273,True,generated,Production
Llama-2 7B,Llama-2,7.0,dist3_diag2,5,dist3_diag2_5,False,[8],8],-0.1312065124511718,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,prog_size1,5,prog_size1_5,False,[9],"9]
[8] [9] [",-0.471710205078125,True,generated,Production
Llama-2 7B,Llama-2,7.0,prog_size1,5,prog_size1_5,False,[9],9],-0.0311470031738281,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb0,5,two_rule_comb0_5,False,[7 0],"7 0]
[5 9]",-2.3188533782958984,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb0,5,two_rule_comb0_5,False,[7 0],7 0],-0.0533103942871093,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb1,5,two_rule_comb1_5,False,[4 0],"4 0]
[4 0]",-4.993276596069336,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb1,5,two_rule_comb1_5,False,[4 0],4 0],-1.1462078094482422,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb2,5,two_rule_comb2_5,False,[2 6],"2 6]
[3 4]",-2.1917009353637695,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb2,5,two_rule_comb2_5,False,[2 6],2 6],-0.6103839874267578,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb3,5,two_rule_comb3_5,False,[8 2],"6 6]
[6 4]",-7.631309509277344,False,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb3,5,two_rule_comb3_5,False,[8 2],8 2],-2.9406471252441406,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb4,5,two_rule_comb4_5,False,[9 1],"4 5]
[2 3]",-6.288837432861328,False,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb4,5,two_rule_comb4_5,False,[9 1],9 5],-3.5899524688720703,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,two_rule_comb5,5,two_rule_comb5_5,False,[0 1],"0 1]
[6 7]",-3.2963857650756836,True,generated,Production
Llama-2 7B,Llama-2,7.0,two_rule_comb5,5,two_rule_comb5_5,False,[0 1],0 1],-0.232492446899414,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb0,5,three_rule_comb0_5,False,[6 0 9],"6 0 9]
[3 ",-0.3693218231201172,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb0,5,three_rule_comb0_5,False,[6 0 9],6 0 9],-0.0361156463623046,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb1,5,three_rule_comb1_5,False,[2 3 5],"2 2 5]
[1 ",-1.457453727722168,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb1,5,three_rule_comb1_5,False,[2 3 5],2 3 5],-1.1399517059326172,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb2,5,three_rule_comb2_5,False,[2 3 2],"2 3 2]
[1 ",-2.073735237121582,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb2,5,three_rule_comb2_5,False,[2 3 2],2 3 2],-0.1405868530273437,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb3,5,three_rule_comb3_5,False,[4 1 4],"12 12 4]
[",-2.0049543380737305,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb3,5,three_rule_comb3_5,False,[4 1 4],4 1 4],-3.583608627319336,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb4,5,three_rule_comb4_5,False,[4 8 5],"4 5 5]
[4 ",-5.1373395919799805,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb4,5,three_rule_comb4_5,False,[4 8 5],4 8 5],-3.674571990966797,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb5,5,three_rule_comb5_5,False,[9 2 8],"9 2 8]
[5 ",-2.052750587463379,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb5,5,three_rule_comb5_5,False,[9 2 8],9 2 8],-0.1810474395751953,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb6,5,three_rule_comb6_5,False,[2 0 9],"2 0 9]
[2 ",-1.7780046463012695,True,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb6,5,three_rule_comb6_5,False,[2 0 9],2 0 9],-0.197662353515625,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb7,5,three_rule_comb7_5,False,[9 3 9],"9 8 5]
[9 ",-7.17333984375,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb7,5,three_rule_comb7_5,False,[9 3 9],9 3 9],-5.274265289306641,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb8,5,three_rule_comb8_5,False,[5 3 8],"5 4 2]
[4 ",-4.719552040100098,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb8,5,three_rule_comb8_5,False,[5 3 8],5 3 8],-3.7434120178222656,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,three_rule_comb9,5,three_rule_comb9_5,False,[7 8 4],"7 7 4]
[6 ",-1.947927474975586,False,generated,Production
Llama-2 7B,Llama-2,7.0,three_rule_comb9,5,three_rule_comb9_5,False,[7 8 4],7 8 4],-0.8473682403564453,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c3_set_union,5,c3_set_union_5,True,[2 5 1 0],"2 5 1 0]
[",-0.8062334060668945,True,generated,Production
Llama-2 7B,Llama-2,7.0,c3_set_union,5,c3_set_union_5,True,[2 5 1 0],2 5 1 0],-0.4113101959228515,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c1_set_union,5,c1_set_union_5,True,[6],"6]
[1 7 6]",-5.066014289855957,True,generated,Production
Llama-2 7B,Llama-2,7.0,c1_set_union,5,c1_set_union_5,True,[6],6],-0.0171260833740234,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c2_set_union,5,c2_set_union_5,True,[1],8 1 3 4] [3,-6.909454345703125,False,generated,Production
Llama-2 7B,Llama-2,7.0,c2_set_union,5,c2_set_union_5,True,[1],1],-2.271291732788086,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,AND,5,AND_5,True,[0],"0]
[5 1] [1",-4.637232780456543,True,generated,Production
Llama-2 7B,Llama-2,7.0,AND,5,AND_5,True,[0],0],-0.6236801147460938,True,mc,Forced choice
Llama-2 7B,Llama-2,7.0,XOR,5,XOR_5,True,[9 7],"0 7]
[9 0]",-5.6015625,False,generated,Production
Llama-2 7B,Llama-2,7.0,XOR,5,XOR_5,True,[9 7],4 0],-2.416101455688477,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c3_set_union_permuted,5,c3_set_union_permuted_5,True,[7 5 8 4],"8 4]
[4 8]",-6.958507537841797,False,generated,Production
Llama-2 7B,Llama-2,7.0,c3_set_union_permuted,5,c3_set_union_permuted_5,True,[7 5 8 4],],0.0,False,mc,Forced choice
Llama-2 7B,Llama-2,7.0,c2_set_union_permuted,5,c2_set_union_permuted_5,True,[6],"9 6] [2]
[9",-8.31328010559082,False,generated,Production
Llama-2 7B,Llama-2,7.0,c2_set_union_permuted,5,c2_set_union_permuted_5,True,[6],],0.0,False,mc,Forced choice
